dt[um],Distance[um],Mag_E[V_per_meter],Mag_E_1[V_per_meter],Mag_E_2[V_per_meter],Mag_E_3[V_per_meter],Mag_E_4[V_per_meter],Mag_E_5[V_per_meter],Mag_E_6[V_per_meter],Mag_E_7[V_per_meter],Mag_E_8[V_per_meter],Mag_E_9[V_per_meter],Mag_E_10[V_per_meter],Mag_E_11[V_per_meter],Mag_E_12[V_per_meter],Mag_E_13[V_per_meter],Mag_E_14[V_per_meter],Mag_E_15[V_per_meter],Mag_E_16[V_per_meter],Mag_E_18[V_per_meter],Mag_E_19[V_per_meter],Mag_E_20[V_per_meter],Mag_E_21[V_per_meter],Mag_E_22[V_per_meter],Mag_E_23[V_per_meter],Mag_E_24[V_per_meter],Mag_E_25[V_per_meter],Mag_E_26[V_per_meter],Mag_E_27[V_per_meter],Mag_E_28[V_per_meter],Mag_E_29[V_per_meter],Mag_E_30[V_per_meter],Mag_E_31[V_per_meter],Mag_E_32[V_per_meter],Mag_E_33[V_per_meter],Mag_E_34[V_per_meter],Mag_E_35[V_per_meter],Mag_E_36[V_per_meter],Mag_E_37[V_per_meter],Mag_E_38[V_per_meter],Mag_E_39[V_per_meter],Mag_E_40[V_per_meter],Mag_E_41[V_per_meter],Mag_E_42[V_per_meter],Mag_E_43[V_per_meter],Mag_E_44[V_per_meter],Mag_E_45[V_per_meter],Mag_E_46[V_per_meter],Mag_E_47[V_per_meter],Mag_E_48[V_per_meter],Mag_E_49[V_per_meter],Mag_E_50[V_per_meter],Mag_E_51[V_per_meter],Mag_E_52[V_per_meter],Mag_E_53[V_per_meter],Mag_E_54[V_per_meter],Mag_E_55[V_per_meter],Mag_E_56[V_per_meter],Mag_E_57[V_per_meter],Mag_E_58[V_per_meter],Mag_E_59[V_per_meter],Mag_E_60[V_per_meter],Mag_E_61[V_per_meter],Mag_E_62[V_per_meter],Mag_E_63[V_per_meter],Mag_E_64[V_per_meter],Mag_E_65[V_per_meter],Mag_E_66[V_per_meter],Mag_E_67[V_per_meter],Mag_E_68[V_per_meter],Mag_E_69[V_per_meter],Mag_E_70[V_per_meter],Mag_E_71[V_per_meter],Mag_E_72[V_per_meter],Mag_E_73[V_per_meter],Mag_E_74[V_per_meter],Mag_E_75[V_per_meter]
1.5,1.32421,391678,436570,526003,439658,520352,740779,776791,737158,703439,1.53782e+06,2.01332e+06,2.25264e+06,2.4642e+06,2.6747e+06,2.8641e+06,3.02815e+06,3.12083e+06,3.16162e+06,3.14184e+06,3.0798e+06,3.00016e+06,2.92183e+06,3.2269e+06,3.59796e+06,3.48019e+06,3.33793e+06,3.27572e+06,3.53382e+06,4.05768e+06,3.98836e+06,3.48184e+06,3.24241e+06,2.99521e+06,2.79922e+06,2.63489e+06,2.46837e+06,2.40863e+06,2.52801e+06,2.62643e+06,2.59654e+06,2.72777e+06,3.0155e+06,3.44303e+06,3.66863e+06,2.35817e+06,1.11255e+06,1.05737e+06,1.17878e+06,1.2449e+06,1.35967e+06,1.45592e+06,1.3238e+06,1.2942e+06,1.41047e+06,1.62344e+06,1.78577e+06,1.86125e+06,2.02059e+06,2.21662e+06,2.43728e+06,2.66728e+06,2.83261e+06,2.95005e+06,3.05071e+06,3.10055e+06,2.88431e+06,2.04837e+06,1.78937e+06,1.60516e+06,1.97809e+06,2.48931e+06,2.31177e+06,2.05803e+06,1.92164e+06,1.82487e+06
1.5,1.40211,563267,620346,705814,765663,964398,1.33712e+06,1.44081e+06,1.47759e+06,1.54445e+06,2.37534e+06,2.8055e+06,3.04317e+06,3.23686e+06,3.40731e+06,3.5441e+06,3.65002e+06,3.67561e+06,3.64633e+06,3.55743e+06,3.42987e+06,3.28712e+06,3.1678e+06,3.45125e+06,3.77188e+06,3.53302e+06,3.22981e+06,2.99963e+06,3.05161e+06,3.31462e+06,3.14747e+06,2.71194e+06,2.46293e+06,2.24552e+06,2.04915e+06,1.88753e+06,1.7551e+06,1.72945e+06,1.86653e+06,1.98081e+06,1.98096e+06,2.12569e+06,2.39747e+06,2.7557e+06,2.87801e+06,1.64727e+06,618251,645335,787132,871687,977525,1.04965e+06,943341,952554,1.0285e+06,1.16864e+06,1.2675e+06,1.30714e+06,1.39781e+06,1.52022e+06,1.65477e+06,1.78731e+06,1.85274e+06,1.87256e+06,1.86207e+06,1.83968e+06,1.74868e+06,1.37372e+06,1.20184e+06,926167,1.04418e+06,1.27899e+06,1.0941e+06,824357,656502,620440
1.5,1.48,738257,816673,919401,1.03153e+06,1.25724e+06,1.68117e+06,1.81518e+06,1.91107e+06,2.04479e+06,2.70893e+06,3.04491e+06,3.25083e+06,3.40443e+06,3.52101e+06,3.59891e+06,3.64915e+06,3.62855e+06,3.55118e+06,3.42666e+06,3.27167e+06,3.10655e+06,2.97586e+06,3.21948e+06,3.46886e+06,3.16551e+06,2.75139e+06,2.35603e+06,2.27315e+06,2.29528e+06,1.96335e+06,1.6642e+06,1.40017e+06,1.22653e+06,1.01152e+06,851889,773077,785639,950389,1.13077e+06,1.19636e+06,1.39829e+06,1.64436e+06,1.91333e+06,1.89651e+06,691578,259364,276395,391325,517029,607007,659062,592863,627041,658851,698411,687629,656642,640202,656734,671379,683299,622596,553586,518100,506450,479904,671402,718068,301329,283692,371688,399090,554538,773045,1.00686e+06
1.7,0,1.43045e+06,1.4985e+06,1.57832e+06,957286,737195,816041,840665,791678,640516,786184,740716,703630,730140,734785,760071,831943,710244,916657,980872,998812,983976,964249,1.28222e+06,1.61689e+06,1.68198e+06,1.76676e+06,1.95556e+06,2.29512e+06,2.83212e+06,2.85922e+06,2.46568e+06,2.25433e+06,2.29399e+06,2.15336e+06,1.95257e+06,1.87116e+06,1.79594e+06,1.75514e+06,1.81418e+06,1.61751e+06,1.41049e+06,1.41975e+06,1.76582e+06,2.43879e+06,2.59872e+06,1.67652e+06,1.25109e+06,817643,622672,488613,536277,614081,675379,718870,716851,633689,658090,753881,826660,873340,914655,972032,1.00806e+06,1.02998e+06,967469,574215,791839,861450,928029,961541,961945,947693,953448,963384,909162
1.7,0.0778947,1.8911e+06,2.0003e+06,2.11503e+06,1.63423e+06,1.486e+06,1.52192e+06,1.54828e+06,1.49102e+06,1.31211e+06,1.39476e+06,1.33366e+06,1.24297e+06,1.19085e+06,1.11848e+06,1.03858e+06,982823,834346,922165,940592,942875,917011,889501,1.15258e+06,1.5239e+06,1.59057e+06,1.66338e+06,1.83515e+06,2.14524e+06,2.6518e+06,2.70832e+06,2.36638e+06,2.18437e+06,2.24576e+06,2.11682e+06,1.97971e+06,1.94563e+06,1.91743e+06,1.92105e+06,2.01276e+06,1.86326e+06,1.71484e+06,1.77975e+06,2.1848e+06,2.89568e+06,2.93559e+06,1.87681e+06,1.4559e+06,1.03762e+06,854343,678730,729718,814996,898424,934846,931109,844156,859410,956825,1.06044e+06,1.13596e+06,1.19371e+06,1.26954e+06,1.33157e+06,1.40017e+06,1.39559e+06,1.07706e+06,1.13577e+06,1.15451e+06,1.19952e+06,1.25298e+06,1.36332e+06,1.38284e+06,1.37113e+06,1.34652e+06,1.25393e+06
1.7,0.155789,2.55169e+06,2.69715e+06,2.84501e+06,2.48762e+06,2.37576e+06,2.40072e+06,2.43198e+06,2.35585e+06,2.14338e+06,2.23214e+06,2.17299e+06,2.03813e+06,1.94106e+06,1.83104e+06,1.70125e+06,1.5762e+06,1.48715e+06,1.41215e+06,1.35657e+06,1.31331e+06,1.25398e+06,1.18724e+06,1.25272e+06,1.56902e+06,1.63238e+06,1.68698e+06,1.82525e+06,2.06865e+06,2.48782e+06,2.54748e+06,2.2736e+06,2.12792e+06,2.17828e+06,2.05475e+06,1.99499e+06,1.9969e+06,2.00172e+06,2.0396e+06,2.15658e+06,2.05377e+06,1.95548e+06,2.05276e+06,2.4738e+06,3.17107e+06,3.11985e+06,2.01717e+06,1.62662e+06,1.24391e+06,1.08497e+06,886346,925561,996721,1.08491e+06,1.11918e+06,1.11723e+06,1.01578e+06,1.00724e+06,1.096e+06,1.22242e+06,1.31925e+06,1.38672e+06,1.47599e+06,1.56108e+06,1.66874e+06,1.7199e+06,1.49838e+06,1.49418e+06,1.46358e+06,1.48166e+06,1.54867e+06,1.73082e+06,1.78211e+06,1.76095e+06,1.70364e+06,1.58169e+06
1.7,0.233684,3.48885e+06,3.67566e+06,3.85885e+06,3.61666e+06,3.54455e+06,3.556e+06,3.58058e+06,3.48031e+06,3.23366e+06,3.36814e+06,3.31864e+06,3.14684e+06,3.01176e+06,2.8737e+06,2.7102e+06,2.54166e+06,2.48629e+06,2.29928e+06,2.1827e+06,2.09268e+06,1.99686e+06,1.88828e+06,1.77592e+06,1.95754e+06,2.00165e+06,2.03443e+06,2.12844e+06,2.27296e+06,2.52756e+06,2.53404e+06,2.34087e+06,2.23358e+06,2.21417e+06,2.0809e+06,2.10886e+06,2.12143e+06,2.13608e+06,2.19732e+06,2.33177e+06,2.268e+06,2.19891e+06,2.28706e+06,2.64797e+06,3.22724e+06,3.10565e+06,2.12949e+06,1.8198e+06,1.49703e+06,1.37246e+06,1.17285e+06,1.18958e+06,1.22132e+06,1.27866e+06,1.30706e+06,1.29836e+06,1.17321e+06,1.11638e+06,1.17854e+06,1.31194e+06,1.41627e+06,1.48691e+06,1.58636e+06,1.68817e+06,1.82477e+06,1.92683e+06,1.83189e+06,1.79222e+06,1.75167e+06,1.79951e+06,1.87323e+06,2.0515e+06,2.13526e+06,2.12011e+06,2.03238e+06,1.89695e+06
1.7,0.311579,4.8592e+06,5.10049e+06,5.33103e+06,5.21271e+06,5.17694e+06,5.17977e+06,5.1851e+06,5.04791e+06,4.76453e+06,4.96493e+06,4.91655e+06,4.7054e+06,4.53155e+06,4.36163e+06,4.16405e+06,3.95673e+06,3.93355e+06,3.65136e+06,3.48082e+06,3.34611e+06,3.21562e+06,3.06955e+06,2.85633e+06,2.94016e+06,2.98452e+06,3.00834e+06,3.08194e+06,3.18415e+06,3.36526e+06,3.33149e+06,3.14484e+06,3.04995e+06,2.91369e+06,2.74995e+06,2.80209e+06,2.76816e+06,2.73331e+06,2.76781e+06,2.8642e+06,2.78279e+06,2.68735e+06,2.70689e+06,2.94105e+06,3.37981e+06,3.33772e+06,2.60445e+06,2.35737e+06,2.0838e+06,1.96215e+06,1.82671e+06,1.82034e+06,1.77778e+06,1.75403e+06,1.76023e+06,1.73635e+06,1.61161e+06,1.49937e+06,1.49585e+06,1.57945e+06,1.64923e+06,1.71213e+06,1.81966e+06,1.93932e+06,2.09299e+06,2.2465e+06,2.31474e+06,2.25617e+06,2.27422e+06,2.39781e+06,2.45995e+06,2.61122e+06,2.75237e+06,2.75219e+06,2.62392e+06,2.45798e+06
1.7,0.389474,6.85715e+06,7.18626e+06,7.49086e+06,7.51441e+06,7.52812e+06,7.53642e+06,7.51578e+06,7.33776e+06,7.02009e+06,7.27203e+06,7.20532e+06,6.94014e+06,6.71376e+06,6.50126e+06,6.26462e+06,6.02183e+06,6.02245e+06,5.66998e+06,5.46324e+06,5.30281e+06,5.1575e+06,4.9925e+06,4.77111e+06,4.85578e+06,4.92429e+06,4.9622e+06,5.063e+06,5.21562e+06,5.47782e+06,5.44583e+06,5.18882e+06,5.07094e+06,4.84958e+06,4.63331e+06,4.63494e+06,4.52356e+06,4.40834e+06,4.37994e+06,4.40306e+06,4.24228e+06,4.05841e+06,3.9583e+06,4.02219e+06,4.314e+06,4.46819e+06,3.96885e+06,3.7044e+06,3.41237e+06,3.23334e+06,3.15451e+06,3.11433e+06,2.99852e+06,2.88992e+06,2.86701e+06,2.81658e+06,2.69258e+06,2.54198e+06,2.48132e+06,2.49057e+06,2.49953e+06,2.54196e+06,2.64386e+06,2.77917e+06,2.92933e+06,3.11507e+06,3.301e+06,3.19643e+06,3.35168e+06,3.61319e+06,3.63961e+06,3.74115e+06,3.96771e+06,4.00501e+06,3.83128e+06,3.58411e+06
1.7,0.467368,8.62623e+06,9.04357e+06,9.42826e+06,9.53641e+06,9.57013e+06,9.58579e+06,9.53426e+06,9.32274e+06,8.99051e+06,9.26647e+06,9.169e+06,8.85434e+06,8.59522e+06,8.36776e+06,8.12564e+06,7.89008e+06,7.93858e+06,7.5825e+06,7.39635e+06,7.26528e+06,7.15585e+06,7.0194e+06,6.88806e+06,7.06277e+06,7.18809e+06,7.27378e+06,7.45573e+06,7.72545e+06,8.15022e+06,8.13878e+06,7.8153e+06,7.67032e+06,7.40477e+06,7.10582e+06,7.06726e+06,6.89892e+06,6.72268e+06,6.65439e+06,6.65719e+06,6.40538e+06,6.10676e+06,5.90057e+06,5.87651e+06,6.13698e+06,6.41274e+06,5.86085e+06,5.47311e+06,5.06474e+06,4.78401e+06,4.71147e+06,4.63205e+06,4.46107e+06,4.29706e+06,4.24516e+06,4.15422e+06,4.0005e+06,3.81889e+06,3.73312e+06,3.71113e+06,3.69709e+06,3.74493e+06,3.86942e+06,4.05817e+06,4.23914e+06,4.47574e+06,4.73377e+06,4.51778e+06,4.90186e+06,5.37344e+06,5.36186e+06,5.47321e+06,5.88439e+06,6.01213e+06,5.77726e+06,5.3487e+06
1.7,0.545263,6.00592e+06,6.86009e+06,7.70717e+06,8.2551e+06,8.60102e+06,9.00389e+06,9.21555e+06,9.20751e+06,9.05401e+06,9.50508e+06,9.48721e+06,9.17069e+06,8.79595e+06,8.3592e+06,7.85849e+06,7.31779e+06,7.10334e+06,6.33393e+06,5.78975e+06,5.3358e+06,4.96238e+06,4.60599e+06,4.39056e+06,4.72404e+06,4.89063e+06,4.99743e+06,5.38122e+06,6.07104e+06,7.17147e+06,7.34666e+06,6.7418e+06,6.52562e+06,6.15535e+06,5.67139e+06,5.60302e+06,5.35669e+06,5.15253e+06,5.17831e+06,5.34029e+06,5.04947e+06,4.74775e+06,4.64985e+06,4.86073e+06,5.4452e+06,5.86934e+06,5.12142e+06,4.67773e+06,4.2145e+06,3.91075e+06,4.02332e+06,3.98453e+06,3.81367e+06,3.68319e+06,3.71219e+06,3.72443e+06,3.65358e+06,3.54494e+06,3.505e+06,3.46967e+06,3.39427e+06,3.29425e+06,3.17346e+06,3.02807e+06,2.83856e+06,2.63501e+06,2.43208e+06,1.66648e+06,2.60516e+06,3.81777e+06,4.04744e+06,4.18294e+06,4.88209e+06,5.32546e+06,5.23293e+06,4.76901e+06
1.7,0.623158,3.66269e+07,3.84258e+07,4.01387e+07,4.17181e+07,4.30221e+07,4.41684e+07,4.49359e+07,4.53481e+07,4.54054e+07,4.48908e+07,4.42385e+07,4.34017e+07,4.22826e+07,4.09646e+07,3.9556e+07,3.8114e+07,3.66337e+07,3.53349e+07,3.40988e+07,3.29886e+07,3.20428e+07,3.13187e+07,3.0787e+07,3.04647e+07,3.03046e+07,3.02887e+07,3.03905e+07,3.06785e+07,3.11277e+07,3.17141e+07,3.23007e+07,3.29233e+07,3.35794e+07,3.42395e+07,3.48318e+07,3.53941e+07,3.59316e+07,3.64147e+07,3.68418e+07,3.72398e+07,3.76098e+07,3.79213e+07,3.81595e+07,3.82276e+07,3.78e+07,3.75338e+07,3.75247e+07,3.74677e+07,3.73808e+07,3.72624e+07,3.71126e+07,3.69127e+07,3.67282e+07,3.65539e+07,3.64139e+07,3.62528e+07,3.61046e+07,3.59507e+07,3.57918e+07,3.5607e+07,3.53719e+07,3.50821e+07,3.46894e+07,3.4248e+07,3.36386e+07,3.28881e+07,3.22786e+07,3.22037e+07,3.22651e+07,3.2781e+07,3.29774e+07,3.26798e+07,3.27626e+07,3.33021e+07,3.42251e+07
1.7,0.701053,7.49038e+07,7.87052e+07,8.22181e+07,8.53136e+07,8.77873e+07,8.97978e+07,9.10111e+07,9.14852e+07,9.1226e+07,9.01781e+07,8.8761e+07,8.69197e+07,8.46695e+07,8.21667e+07,7.95756e+07,7.70185e+07,7.45654e+07,7.23573e+07,7.03852e+07,6.87082e+07,6.73674e+07,6.64032e+07,6.58224e+07,6.57197e+07,6.58962e+07,6.63162e+07,6.69992e+07,6.7993e+07,6.9291e+07,7.07043e+07,7.1945e+07,7.32821e+07,7.45899e+07,7.58575e+07,7.7045e+07,7.81214e+07,7.90922e+07,7.99596e+07,8.0705e+07,8.1241e+07,8.16597e+07,8.19766e+07,8.21994e+07,8.22191e+07,8.16453e+07,8.1011e+07,8.06986e+07,8.03059e+07,7.99072e+07,7.95284e+07,7.90776e+07,7.85823e+07,7.81375e+07,7.77155e+07,7.73084e+07,7.6882e+07,7.65066e+07,7.61419e+07,7.57822e+07,7.54119e+07,7.50227e+07,7.46254e+07,7.42092e+07,7.37878e+07,7.33026e+07,7.28271e+07,7.26091e+07,7.2888e+07,7.32501e+07,7.38102e+07,7.4168e+07,7.43047e+07,7.46593e+07,7.52566e+07,7.60612e+07
1.7,0.778947,8.07999e+07,8.49265e+07,8.87267e+07,9.20438e+07,9.46861e+07,9.67705e+07,9.80363e+07,9.85255e+07,9.8221e+07,9.70681e+07,9.55476e+07,9.35508e+07,9.11455e+07,8.84982e+07,8.57679e+07,8.30929e+07,8.05691e+07,7.82656e+07,7.62481e+07,7.45611e+07,7.32452e+07,7.23013e+07,7.17184e+07,7.16795e+07,7.19624e+07,7.24995e+07,7.33438e+07,7.44723e+07,7.59101e+07,7.7492e+07,7.88494e+07,8.02988e+07,8.16829e+07,8.30179e+07,8.4302e+07,8.54423e+07,8.64396e+07,8.73159e+07,8.80611e+07,8.85485e+07,8.88689e+07,8.90629e+07,8.91577e+07,8.91195e+07,8.87974e+07,8.81804e+07,8.77076e+07,8.711e+07,8.65179e+07,8.59919e+07,8.53354e+07,8.47008e+07,8.4141e+07,8.36004e+07,8.30332e+07,8.24644e+07,8.19744e+07,8.14833e+07,8.09937e+07,8.05259e+07,8.00873e+07,7.96785e+07,7.93604e+07,7.91045e+07,7.89542e+07,7.90293e+07,7.94349e+07,7.99186e+07,8.03394e+07,8.04698e+07,8.06714e+07,8.12022e+07,8.16215e+07,8.18752e+07,8.19856e+07
1.7,0.856842,1.86511e+07,1.95995e+07,2.053e+07,2.13784e+07,2.21001e+07,2.26989e+07,2.31864e+07,2.35101e+07,2.36252e+07,2.34512e+07,2.32114e+07,2.28223e+07,2.22781e+07,2.16157e+07,2.08672e+07,2.00801e+07,1.93292e+07,1.85364e+07,1.78233e+07,1.71879e+07,1.66516e+07,1.61974e+07,1.5802e+07,1.56051e+07,1.55815e+07,1.56439e+07,1.5794e+07,1.60058e+07,1.62985e+07,1.66538e+07,1.69538e+07,1.72728e+07,1.75754e+07,1.78695e+07,1.81736e+07,1.84442e+07,1.86775e+07,1.88793e+07,1.90659e+07,1.91939e+07,1.92586e+07,1.92816e+07,1.92872e+07,1.9324e+07,1.95505e+07,1.95816e+07,1.94277e+07,1.92439e+07,1.90564e+07,1.88931e+07,1.86697e+07,1.85004e+07,1.83456e+07,1.81851e+07,1.79937e+07,1.78186e+07,1.76823e+07,1.75379e+07,1.73972e+07,1.72827e+07,1.7195e+07,1.71192e+07,1.70903e+07,1.70953e+07,1.71767e+07,1.7407e+07,1.7774e+07,1.80261e+07,1.81546e+07,1.79001e+07,1.78385e+07,1.81358e+07,1.82543e+07,1.8151e+07,1.79136e+07
1.7,0.934737,1.60295e+07,1.69017e+07,1.76226e+07,1.83521e+07,1.89802e+07,1.96082e+07,1.96843e+07,1.94922e+07,1.91576e+07,1.91246e+07,1.8679e+07,1.81327e+07,1.75559e+07,1.69832e+07,1.64473e+07,1.59698e+07,1.52965e+07,1.50363e+07,1.47062e+07,1.44204e+07,1.41906e+07,1.41146e+07,1.46332e+07,1.50776e+07,1.50224e+07,1.49602e+07,1.49042e+07,1.51152e+07,1.54752e+07,1.53822e+07,1.51713e+07,1.5083e+07,1.51276e+07,1.51105e+07,1.48814e+07,1.47723e+07,1.47687e+07,1.48944e+07,1.49685e+07,1.48925e+07,1.502e+07,1.53216e+07,1.56903e+07,1.55431e+07,1.33291e+07,1.18936e+07,1.19032e+07,1.20757e+07,1.22728e+07,1.23539e+07,1.2683e+07,1.27651e+07,1.28181e+07,1.29071e+07,1.31221e+07,1.32464e+07,1.33367e+07,1.3498e+07,1.37194e+07,1.3824e+07,1.37645e+07,1.37163e+07,1.34318e+07,1.30414e+07,1.22726e+07,1.09171e+07,9.65621e+06,8.84105e+06,8.44315e+06,9.31731e+06,9.94496e+06,9.3788e+06,9.27478e+06,9.63059e+06,1.05706e+07
1.7,1.01263,1.29171e+07,1.33413e+07,1.36996e+07,1.40071e+07,1.43117e+07,1.46479e+07,1.46855e+07,1.45883e+07,1.44192e+07,1.42051e+07,1.38302e+07,1.34519e+07,1.30437e+07,1.26206e+07,1.22048e+07,1.18177e+07,1.12635e+07,1.10126e+07,1.07033e+07,1.04126e+07,1.01472e+07,9.97833e+06,1.01496e+07,1.02319e+07,1.00345e+07,9.84225e+06,9.64331e+06,9.58219e+06,9.5786e+06,9.39573e+06,9.21482e+06,9.07997e+06,9.00609e+06,8.9009e+06,8.75163e+06,8.64876e+06,8.61406e+06,8.65809e+06,8.70146e+06,8.6788e+06,8.72683e+06,8.84771e+06,8.97912e+06,8.75385e+06,7.41755e+06,6.7239e+06,6.7785e+06,6.93477e+06,7.08078e+06,7.18457e+06,7.34722e+06,7.35013e+06,7.33333e+06,7.34393e+06,7.42908e+06,7.4432e+06,7.44985e+06,7.47583e+06,7.53833e+06,7.51947e+06,7.4016e+06,7.31319e+06,7.10451e+06,6.87565e+06,6.46372e+06,5.81854e+06,4.85717e+06,4.54014e+06,4.49424e+06,5.08766e+06,5.48909e+06,5.3209e+06,5.36206e+06,5.43888e+06,5.75813e+06
1.7,1.09053,8.89826e+06,9.15412e+06,9.38864e+06,9.49485e+06,9.66876e+06,9.92528e+06,9.98256e+06,9.946e+06,9.84343e+06,9.56985e+06,9.25409e+06,8.96286e+06,8.66374e+06,8.35634e+06,8.04725e+06,7.75784e+06,7.34075e+06,7.1533e+06,6.93076e+06,6.72115e+06,6.52657e+06,6.3958e+06,6.52818e+06,6.58752e+06,6.43289e+06,6.28872e+06,6.12793e+06,6.11248e+06,6.19211e+06,6.04412e+06,5.81443e+06,5.66353e+06,5.50695e+06,5.34351e+06,5.26422e+06,5.14857e+06,5.09876e+06,5.14576e+06,5.21458e+06,5.22135e+06,5.24575e+06,5.32211e+06,5.42803e+06,5.27308e+06,4.21299e+06,3.67162e+06,3.7284e+06,3.92711e+06,4.08558e+06,4.30803e+06,4.45448e+06,4.40383e+06,4.34183e+06,4.37481e+06,4.49017e+06,4.54402e+06,4.59683e+06,4.63645e+06,4.72039e+06,4.76046e+06,4.76605e+06,4.83028e+06,4.81872e+06,4.83157e+06,4.70362e+06,4.27722e+06,2.8777e+06,2.8315e+06,3.07398e+06,3.76526e+06,4.39903e+06,4.43237e+06,4.50744e+06,4.44247e+06,4.55258e+06
1.7,1.16842,5.2515e+06,5.36553e+06,5.4877e+06,5.42642e+06,5.47343e+06,5.64702e+06,5.69267e+06,5.67039e+06,5.57451e+06,5.30264e+06,5.07656e+06,4.8716e+06,4.69346e+06,4.52847e+06,4.36424e+06,4.21397e+06,4.05272e+06,3.93844e+06,3.84666e+06,3.76706e+06,3.69535e+06,3.65352e+06,3.86291e+06,4.07101e+06,4.0355e+06,3.99592e+06,3.96979e+06,4.18277e+06,4.60265e+06,4.54962e+06,4.18266e+06,4.00909e+06,3.77296e+06,3.58037e+06,3.4792e+06,3.30766e+06,3.20995e+06,3.25185e+06,3.301e+06,3.24906e+06,3.24427e+06,3.3225e+06,3.49773e+06,3.546e+06,2.6452e+06,1.94215e+06,1.90805e+06,2.06251e+06,2.15395e+06,2.45875e+06,2.57996e+06,2.45378e+06,2.36369e+06,2.44205e+06,2.62601e+06,2.76346e+06,2.88681e+06,2.9868e+06,3.12358e+06,3.26677e+06,3.43795e+06,3.65001e+06,3.79719e+06,3.96196e+06,3.99129e+06,3.58883e+06,2.20758e+06,2.17822e+06,2.41521e+06,3.07325e+06,3.79674e+06,3.82082e+06,3.81083e+06,3.68733e+06,3.69746e+06
1.7,1.24632,3.7242e+06,3.75181e+06,3.81278e+06,3.64392e+06,3.60794e+06,3.78069e+06,3.82991e+06,3.80339e+06,3.68079e+06,3.59618e+06,3.5501e+06,3.45978e+06,3.42763e+06,3.41913e+06,3.39717e+06,3.35983e+06,3.43244e+06,3.30882e+06,3.2556e+06,3.20698e+06,3.15917e+06,3.12203e+06,3.37644e+06,3.69389e+06,3.65203e+06,3.57649e+06,3.54869e+06,3.82767e+06,4.37013e+06,4.31196e+06,3.83404e+06,3.61016e+06,3.35232e+06,3.16438e+06,2.9911e+06,2.79421e+06,2.69113e+06,2.7569e+06,2.79622e+06,2.70628e+06,2.73011e+06,2.87416e+06,3.14527e+06,3.32262e+06,2.40481e+06,1.48933e+06,1.41877e+06,1.53607e+06,1.58357e+06,1.88128e+06,1.98806e+06,1.83756e+06,1.77283e+06,1.88056e+06,2.09657e+06,2.27287e+06,2.43286e+06,2.55353e+06,2.69333e+06,2.85392e+06,3.04998e+06,3.27026e+06,3.40943e+06,3.55064e+06,3.56636e+06,3.13827e+06,2.11844e+06,1.92468e+06,1.92442e+06,2.41049e+06,3.06474e+06,3.00273e+06,2.89981e+06,2.70166e+06,2.65549e+06
1.7,1.32421,2.7254e+06,2.67618e+06,2.67877e+06,2.46589e+06,2.38199e+06,2.57176e+06,2.64624e+06,2.6529e+06,2.57005e+06,2.76661e+06,2.91646e+06,2.96674e+06,3.04436e+06,3.10813e+06,3.12783e+06,3.10263e+06,3.23288e+06,3.0509e+06,2.95031e+06,2.85641e+06,2.76555e+06,2.69377e+06,2.92896e+06,3.26147e+06,3.1289e+06,2.92197e+06,2.79361e+06,2.98928e+06,3.44503e+06,3.34981e+06,2.86957e+06,2.63903e+06,2.41859e+06,2.28864e+06,2.05304e+06,1.87681e+06,1.7924e+06,1.86464e+06,1.90151e+06,1.8096e+06,1.88626e+06,2.0972e+06,2.42603e+06,2.67869e+06,1.84232e+06,900655,787114,841240,855243,1.06456e+06,1.12501e+06,1.0029e+06,1.00069e+06,1.10851e+06,1.29163e+06,1.43843e+06,1.57207e+06,1.6586e+06,1.74398e+06,1.85017e+06,1.98513e+06,2.12405e+06,2.19518e+06,2.25037e+06,2.24125e+06,1.93341e+06,1.60335e+06,1.26738e+06,989308,1.13821e+06,1.49132e+06,1.32977e+06,1.19989e+06,932297,802713
1.7,1.40211,1.90882e+06,1.85355e+06,1.86554e+06,1.75774e+06,1.74428e+06,2.02952e+06,2.14237e+06,2.21026e+06,2.21881e+06,2.62439e+06,2.88968e+06,3.02236e+06,3.13571e+06,3.2116e+06,3.23992e+06,3.21725e+06,3.3316e+06,3.13226e+06,2.99281e+06,2.85345e+06,2.72008e+06,2.60791e+06,2.81323e+06,3.11808e+06,2.93145e+06,2.63545e+06,2.41367e+06,2.47647e+06,2.74846e+06,2.62494e+06,2.23786e+06,2.03052e+06,1.87829e+06,1.79198e+06,1.551e+06,1.4275e+06,1.37795e+06,1.44504e+06,1.48992e+06,1.41393e+06,1.53417e+06,1.78158e+06,2.10991e+06,2.32426e+06,1.52336e+06,713110,596013,602121,612702,680968,730928,667850,700376,763801,871954,954229,1.05854e+06,1.13162e+06,1.19608e+06,1.27255e+06,1.35672e+06,1.40397e+06,1.41083e+06,1.38199e+06,1.33794e+06,1.16709e+06,1.37972e+06,1.06226e+06,671795,625713,650457,409376,400270,370109,497313
