Distance[um],dz[um],Mag_Ex_um,Mag_Ex_um
0.464646,1.94,1.89494,0.888638
0.484848,1.94,1.91147,0.900694
0.505051,1.94,2.08342,1.11971
0.525253,1.94,2.18546,1.21017
0.545455,1.94,2.28939,1.30233
0.565657,1.94,2.26947,1.30654
0.585859,1.94,2.453,1.42981
0.606061,1.94,2.64264,1.57275
0.626263,1.94,2.83621,1.73097
0.646465,1.94,3.65409,1.75894
0.666667,1.94,3.67025,1.67027
0.686869,1.94,3.72373,1.59495
0.707071,1.94,4.80527,1.99435
0.727273,1.94,5.01133,2.20753
0.747475,1.94,5.93445,2.03153
0.767677,1.94,5.10567,2.38709
0.787879,1.94,4.82814,2.54031
0.808081,1.94,4.56471,2.69845
0.828283,1.94,3.38769,2.3487
0.848485,1.94,3.46858,2.6366
0.868687,1.94,3.4921,3.47721
0.888889,1.94,3.58376,3.66828
0.909091,1.94,3.67804,3.85963
0.929293,1.94,3.5546,4.0078
0.949495,1.94,3.85583,4.38166
0.969697,1.94,3.66542,4.06734
0.989899,1.94,3.66374,4.05227
1.0101,1.94,3.66258,4.03708
1.0303,1.94,3.66215,4.02194
1.05051,1.94,4.3316,4.73028
1.07071,1.94,4.05085,4.43574
1.09091,1.94,4.45125,4.75927
1.11111,1.94,4.58572,4.66972
1.13131,1.94,4.72384,4.58668
1.15152,1.94,4.34566,3.6575
1.17172,1.94,3.6692,2.94062
1.19192,1.94,3.7302,2.6651
1.21212,1.94,3.88743,2.42804
1.23232,1.94,8.26823,2.94672
1.25253,1.94,6.32709,2.40973
1.27273,1.94,5.11249,2.44591
1.29293,1.94,3.95854,1.72775
1.31313,1.94,3.82423,1.54974
1.33333,1.94,3.69183,1.37111
1.35354,1.94,3.5617,1.19245
1.37374,1.94,3.48314,1.06162
1.39394,1.94,3.47276,1.07532
1.41414,1.94,3.03461,0.674729
1.43434,1.94,2.97177,0.619913
1.45455,1.94,2.92747,0.578324
1.47475,1.94,2.90262,0.552078
1.49495,1.94,2.89774,0.544006
1.51515,1.94,2.91291,0.557651
1.53535,1.94,2.27421,0.616121
1.55556,1.94,2.12887,0.58927
1.57576,1.94,1.98899,0.583898
1.59596,1.94,1.85284,0.600037
1.61616,1.94,1.71903,0.637504
1.63636,1.94,1.55529,0.364921
1.65657,1.94,1.48402,0.328137
1.67677,1.94,1.41273,0.298179
1.69697,1.94,1.34145,0.274072
1.71717,1.94,1.27022,0.255036
1.73737,1.94,1.19909,0.240485
1.75758,1.94,1.12811,0.23003
1.77778,1.94,1.05734,0.223475
1.79798,1.94,0.986823,0.220822
1.81818,1.94,0.916642,0.222265
1.83838,1.94,0.846866,0.228195
1.85859,1.94,0.777571,0.239198
1.87879,1.94,0.708841,0.256054
1.89899,1.94,0.640764,0.27974
1.91919,1.94,0.573435,0.311428
1.93939,1.94,0.414355,0.528043
1.9596,1.94,0.498729,0.572355
1.9798,1.94,0.561078,0.635753
2,1.94,0.598188,0.718854
0,1.96,0.743938,0.379035
0.020202,1.96,0.868811,0.323177
0.040404,1.96,1.01208,0.287052
0.0606061,1.96,1.17438,0.268305
0.0808081,1.96,1.35642,0.264725
0.10101,1.96,1.75106,0.211774
0.121212,1.96,1.74613,0.216855
0.141414,1.96,1.74212,0.221404
0.161616,1.96,1.73907,0.22829
0.181818,1.96,1.73695,0.239328
0.20202,1.96,1.73579,0.255281
0.222222,1.96,1.73558,0.275862
0.242424,1.96,1.73631,0.299729
0.262626,1.96,1.738,0.324488
0.282828,1.96,1.74064,0.346695
0.30303,1.96,1.74423,0.361851
0.323232,1.96,2.43737,0.965855
0.343434,1.96,2.31944,0.936056
0.363636,1.96,2.21566,0.912912
0.383838,1.96,2.12889,0.896761
0.40404,1.96,2.06146,0.887843
0.424242,1.96,2.01512,0.886297
0.444444,1.96,1.99105,0.892163
0.464646,1.96,1.9899,0.905382
0.484848,1.96,2.0117,0.925793
0.505051,1.96,2.05595,0.953139
0.525253,1.96,2.25812,1.1991
0.545455,1.96,2.36775,1.29937
0.565657,1.96,2.47854,1.39905
0.585859,1.96,2.62395,1.40808
0.606061,1.96,2.83326,1.57475
0.626263,1.96,3.89983,1.74786
0.646465,1.96,3.94364,1.68012
0.666667,1.96,4.02325,1.62773
0.686869,1.96,4.13656,1.59224
0.707071,1.96,5.82595,2.16598
0.727273,1.96,6.05338,2.41524
0.747475,1.96,7.97945,2.38353
0.767677,1.96,10.105,3.19532
0.787879,1.96,5.67454,2.52307
0.808081,1.96,5.39707,2.64297
0.828283,1.96,2.63621,1.88
0.848485,1.96,2.68889,2.04749
0.868687,1.96,3.1276,3.10115
0.888889,1.96,3.19129,3.26982
0.909091,1.96,3.25502,3.43968
0.929293,1.96,3.01097,3.29492
0.949495,1.96,3.20204,3.52962
0.969697,1.96,2.90963,3.29329
0.989899,1.96,2.90622,3.28582
1.0101,1.96,2.90242,3.27774
1.0303,1.96,3.70391,3.98407
1.05051,1.96,3.61476,3.87882
1.07071,1.96,3.35802,3.57414
1.09091,1.96,3.12998,3.28892
1.11111,1.96,3.80333,3.92924
1.13131,1.96,3.44844,2.91199
1.15152,1.96,3.19172,2.66585
1.17172,1.96,3.67814,2.86901
1.19192,1.96,3.81668,2.65164
1.21212,1.96,13.0438,4.96762
1.23232,1.96,10.5841,3.94925
1.25253,1.96,8.32066,3.11097
1.27273,1.96,6.46937,2.6286
1.29293,1.96,4.3627,1.94455
1.31313,1.96,4.20554,1.76033
1.33333,1.96,4.04952,1.57468
1.35354,1.96,3.77681,1.28448
1.37374,1.96,3.64043,1.21245
1.39394,1.96,3.58392,1.19121
1.41414,1.96,3.10369,0.765883
1.43434,1.96,3.02552,0.690071
1.45455,1.96,2.96561,0.624664
1.47475,1.96,2.92521,0.571868
1.49495,1.96,2.90511,0.534601
1.51515,1.96,2.9057,0.516493
1.53535,1.96,2.92697,0.521886
1.55556,1.96,2.25253,0.534041
1.57576,1.96,2.10426,0.517568
1.59596,1.96,1.96261,0.525804
1.61616,1.96,1.82568,0.558651
1.63636,1.96,1.63298,0.29106
1.65657,1.96,1.56352,0.249885
1.67677,1.96,1.49402,0.219133
1.69697,1.96,1.4245,0.197284
1.71717,1.96,1.35497,0.183016
1.73737,1.96,1.28547,0.1752
1.75758,1.96,1.21604,0.172904
1.77778,1.96,1.14671,0.17539
1.79798,1.96,1.07753,0.182115
1.81818,1.96,1.00856,0.192733
1.83838,1.96,0.939842,0.207091
1.85859,1.96,0.871453,0.225231
1.87879,1.96,0.803456,0.247393
1.89899,1.96,0.735924,0.274009
1.91919,1.96,0.668938,0.305707
1.93939,1.96,0.602581,0.343312
1.9596,1.96,0.499109,0.595158
1.9798,1.96,0.547365,0.664395
2,1.96,0.56575,0.753807
0,1.98,1.08556,0.394694
0.020202,1.98,1.2661,0.326159
0.040404,1.98,1.46723,0.279382
0.0606061,1.98,1.89289,0.158861
0.0808081,1.98,1.88457,0.151254
0.10101,1.98,1.87705,0.14306
0.121212,1.98,1.87035,0.137935
0.141414,1.98,1.86446,0.13848
0.161616,1.98,1.8594,0.146247
0.181818,1.98,1.85516,0.161733
0.20202,1.98,1.85176,0.184385
0.222222,1.98,1.8492,0.212595
0.242424,1.98,1.84748,0.243706
0.262626,1.98,1.84661,0.274006
0.282828,1.98,1.84658,0.298732
0.30303,1.98,2.62139,0.953933
0.323232,1.98,2.49397,0.923898
0.343434,1.98,2.37832,0.901006
0.363636,1.98,2.27772,0.885512
0.383838,1.98,2.19489,0.877575
0.40404,1.98,2.13199,0.877249
0.424242,1.98,2.09062,0.884492
0.444444,1.98,2.0718,0.899162
0.464646,1.98,2.076,0.921017
0.484848,1.98,2.10311,0.949714
0.505051,1.98,2.15247,0.984812
0.525253,1.98,2.22284,1.02577
0.545455,1.98,2.31244,1.07195
0.565657,1.98,2.56704,1.40786
0.585859,1.98,2.82409,1.40392
0.606061,1.98,4.12775,1.73198
0.626263,1.98,4.1962,1.68601
0.646465,1.98,4.29904,1.65701
0.666667,1.98,4.43388,1.64584
0.686869,1.98,4.5982,1.65279
0.707071,1.98,6.91862,2.4903
0.727273,1.98,8.1409,2.36668
0.747475,1.98,10.2633,3.18732
0.767677,1.98,12.5716,4.23968
0.787879,1.98,6.59933,2.65782
0.808081,1.98,6.34471,2.75767
0.828283,1.98,1.50694,1.10584
0.848485,1.98,1.53304,1.17987
0.868687,1.98,1.57259,1.26394
0.888889,1.98,2.56235,2.61116
0.909091,1.98,1.74115,1.8577
0.929293,1.98,1.82696,1.96371
0.949495,1.98,1.91946,2.07586
0.969697,1.98,2.14407,2.3382
0.989899,1.98,2.11783,2.32439
1.0101,1.98,2.26683,2.41653
1.0303,1.98,2.22392,2.36581
1.05051,1.98,2.18164,2.31568
1.07071,1.98,2.01481,2.10836
1.09091,1.98,1.90712,1.97451
1.11111,1.98,2.77695,2.94936
1.13131,1.98,1.87424,1.57862
1.15152,1.98,1.75201,1.46219
1.17172,1.98,1.63534,1.34996
1.19192,1.98,3.89208,2.63932
1.21212,1.98,15.4114,6.1527
1.23232,1.98,12.9279,5.05376
1.25253,1.98,10.5188,4.04135
1.27273,1.98,8.32236,3.23077
1.29293,1.98,4.7977,2.19116
1.31313,1.98,4.62017,2.00524
1.33333,1.98,4.22338,1.59999
1.35354,1.98,3.97806,1.46512
1.37374,1.98,3.80034,1.36833
1.39394,1.98,3.69919,1.31696
1.41414,1.98,3.16742,0.87249
1.43434,1.98,3.07403,0.780327
1.45455,1.98,2.99854,0.695284
1.47475,1.98,2.94249,0.619655
1.49495,1.98,2.90699,0.556446
1.51515,1.98,2.89273,0.509373
1.53535,1.98,2.89998,0.482869
1.55556,1.98,2.9286,0.482074
1.57576,1.98,2.22207,0.455475
1.59596,1.98,2.07042,0.453284
1.61616,1.98,1.77591,0.271894
1.63636,1.98,1.70783,0.212119
1.65657,1.98,1.63973,0.168752
1.67677,1.98,1.57162,0.139536
1.69697,1.98,1.50349,0.12241
1.71717,1.98,1.43535,0.115508
1.73737,1.98,1.36723,0.117159
1.75758,1.98,1.29914,0.125889
1.77778,1.98,1.2311,0.140416
1.79798,1.98,1.16316,0.159654
1.81818,1.98,1.09535,0.182715
1.83838,1.98,1.0277,0.208902
1.85859,1.98,0.960271,0.237716
1.87879,1.98,0.893113,0.268853
1.89899,1.98,0.826285,0.302202
1.91919,1.98,0.759852,0.337849
1.93939,1.98,0.693883,0.376075
1.9596,1.98,0.628453,0.417355
1.9798,1.98,0.581808,0.697293
2,1.98,0.578648,0.793428
0,2,2.04913,0.200068
0.020202,2,2.03687,0.174457
0.040404,2,2.02529,0.143008
0.0606061,2,2.01439,0.111214
0.0808081,2,2.00419,0.0835189
0.10101,2,1.99468,0.0633107
0.121212,2,1.98589,0.0529272
0.141414,2,1.97783,0.0536532
0.161616,2,1.9705,0.0657216
0.181818,2,1.96391,0.0883128
0.20202,2,1.95807,0.119555
0.222222,2,1.95298,0.156524
0.242424,2,1.94865,0.195244
0.262626,2,1.94509,0.230685
0.282828,2,1.9423,0.256768
0.30303,2,2.66809,0.90234
0.323232,2,2.54183,0.878924
0.343434,2,2.42843,0.863489
0.363636,2,2.33102,0.856108
0.383838,2,2.25216,0.856754
0.40404,2,2.19384,0.865304
0.424242,2,2.15752,0.88153
0.444444,2,2.14404,0.905108
0.464646,2,2.15372,0.935614
0.484848,2,2.18629,0.972522
0.505051,2,2.24092,1.01521
0.525253,2,2.31623,1.06295
0.545455,2,2.41026,1.11493
0.565657,2,2.52048,1.17021
0.585859,2,4.33547,1.70805
0.606061,2,4.42621,1.6844
0.626263,2,4.55004,1.67897
0.646465,2,4.70431,1.69192
0.666667,2,4.8862,1.72286
0.686869,2,5.09272,1.77083
0.707071,2,8.20614,2.28607
0.727273,2,10.3253,3.11847
0.747475,2,12.6327,4.17899
0.767677,2,15.0341,5.3207
0.787879,2,17.4863,6.49046
0.808081,2,0,0
0.828283,2,0,0
0.848485,2,0,0
0.868687,2,0,0
0.888889,2,0,0
0.909091,2,0,0
0.929293,2,0,0
0.949495,2,0,0
0.969697,2,0,0
0.989899,2,0,0
1.0101,2,0,0
1.0303,2,0,0
1.05051,2,0,0
1.07071,2,0,0
1.09091,2,0,0
1.11111,2,0,0
1.13131,2,0,0
1.15152,2,0,0
1.17172,2,0,0
1.19192,2,0,0
1.21212,2,17.916,7.2488
1.23232,2,15.313,6.10007
1.25253,2,12.7773,5.00749
1.27273,2,10.3696,4.02585
1.29293,2,8.20679,3.25808
1.31313,2,4.78397,1.94941
1.33333,2,4.45505,1.7788
1.35354,2,4.17734,1.63298
1.37374,2,3.96131,1.51889
1.39394,2,3.81737,1.444
1.41414,2,3.22582,0.985382
1.43434,2,3.11725,0.882196
1.45455,2,3.02613,0.782382
1.47475,2,2.95428,0.688319
1.49495,2,2.90312,0.603102
1.51515,2,2.87364,0.530536
1.53535,2,2.86642,0.47514
1.55556,2,2.88161,0.442144
1.57576,2,2.91896,0.437491
1.59596,2,2.97779,0.467836
1.61616,2,1.85806,0.194001
1.63636,2,1.79049,0.130182
1.65657,2,1.72298,0.0871761
1.67677,2,1.65554,0.0621845
1.69697,2,1.58815,0.0526036
1.71717,2,1.5208,0.0560244
1.73737,2,1.45349,0.0702335
1.75758,2,1.38624,0.0932123
1.77778,2,1.31905,0.123138
1.79798,2,1.25194,0.158381
1.81818,2,1.18494,0.19751
1.83838,2,1.11806,0.239286
1.85859,2,1.05135,0.282667
1.87879,2,0.984833,0.326805
1.89899,2,0.918566,0.371048
1.91919,2,0.852594,0.414939
1.93939,2,0.786972,0.458214
1.9596,2,0.721761,0.500809
1.9798,2,0.657027,0.542849
2,2,0.59284,0.58466
0,2.02,2.53537,0.281645
0.020202,2.02,2.09079,0.172722
0.040404,2.02,2.07747,0.150218
0.0606061,2.02,2.06477,0.124402
0.0808081,2.02,2.0527,0.100133
0.10101,2.02,2.04127,0.0812155
0.121212,2.02,2.03049,0.0704037
0.141414,2.02,2.02038,0.0693984
0.161616,2.02,2.01094,0.0788487
0.181818,2.02,2.00218,0.098351
0.20202,2.02,1.99412,0.12645
0.222222,2.02,1.98675,0.160637
0.242424,2.02,1.98009,0.197353
0.262626,2.02,1.97414,0.231984
0.282828,2.02,1.96891,0.258867
0.30303,2.02,2.60357,0.696372
0.323232,2.02,2.52428,0.82866
0.343434,2.02,2.41066,0.817705
0.363636,2.02,2.31358,0.815141
0.383838,2.02,2.23556,0.820824
0.40404,2.02,2.17856,0.834513
0.424242,2.02,2.14397,0.855866
0.444444,2.02,2.13262,0.884439
0.464646,2.02,2.14476,0.919693
0.484848,2.02,2.18009,0.960986
0.505051,2.02,2.23774,1.00758
0.525253,2.02,2.31629,1.05863
0.545455,2.02,2.41373,1.11319
0.565657,2.02,3.57419,1.37503
0.585859,2.02,3.87433,1.38968
0.606061,2.02,4.68531,1.68773
0.626263,2.02,4.83703,1.70429
0.646465,2.02,5.01567,1.73783
0.666667,2.02,5.21864,1.78763
0.686869,2.02,5.44319,1.85243
0.707071,2.02,9.03361,2.36155
0.727273,2.02,9.07637,2.3034
0.747475,2.02,11.1572,3.28479
0.767677,2.02,13.2469,4.33597
0.787879,2.02,15.696,5.50363
0.808081,2.02,15.3148,14.3637
0.828283,2.02,15.32,14.3683
0.848485,2.02,15.3192,14.3679
0.868687,2.02,15.3869,14.4317
0.888889,2.02,15.3453,14.3921
0.909091,2.02,15.3003,14.3498
0.929293,2.02,15.2984,14.3489
0.949495,2.02,15.3587,14.4054
0.969697,2.02,15.3595,14.405
0.989899,2.02,15.3243,14.3722
1.0101,2.02,15.3218,14.3709
1.0303,2.02,15.3617,14.4077
1.05051,2.02,15.6398,14.669
1.07071,2.02,15.29,14.3397
1.09091,2.02,15.2882,14.3388
1.11111,2.02,15.4061,14.4498
1.13131,2.02,15.4777,14.5161
1.15152,2.02,15.3065,14.3558
1.17172,2.02,15.3058,14.3555
1.19192,2.02,15.4015,14.445
1.21212,2.02,16.4864,6.23615
1.23232,2.02,13.8958,5.10552
1.25253,2.02,11.3565,4.01667
1.27273,2.02,8.39123,2.31088
1.29293,2.02,8.86055,3.85308
1.31313,2.02,5.08488,2.20533
1.33333,2.02,4.75922,2.03517
1.35354,2.02,4.48064,1.88516
1.37374,2.02,4.25835,1.7607
1.39394,2.02,3.41863,1.20905
1.41414,2.02,3.27967,1.09783
1.43434,2.02,3.1544,0.988068
1.45455,2.02,3.04516,0.880281
1.47475,2.02,2.95391,0.775709
1.49495,2.02,2.88216,0.676301
1.51515,2.02,2.83104,0.584719
1.53535,2.02,2.80122,0.504338
1.55556,2.02,2.79297,0.439243
1.57576,2.02,3.14636,0.800575
1.59596,2.02,3.29516,0.859796
1.61616,2.02,1.87241,0.170396
1.63636,2.02,1.80656,0.120093
1.65657,2.02,1.74079,0.0888665
1.67677,2.02,1.6751,0.0740408
1.69697,2.02,1.60947,0.0731339
1.71717,2.02,1.5439,0.0838592
1.73737,2.02,1.4784,0.104125
1.75758,2.02,1.41297,0.132035
1.77778,2.02,1.34763,0.165889
1.79798,2.02,1.28239,0.204179
1.81818,2.02,1.21728,0.245596
1.83838,2.02,1.15233,0.289023
1.85859,2.02,1.08757,0.33354
1.87879,2.02,1.02305,0.378422
1.89899,2.02,0.958804,0.423137
1.91919,2.02,0.894895,0.467352
1.93939,2.02,0.831374,0.510925
1.9596,2.02,0.768305,0.553913
1.9798,2.02,1.28707,0.303161
2,2.02,1.26583,0.290274
0,2.04,2.63172,0.263843
0.020202,2.04,2.60515,0.299285
0.040404,2.04,2.12413,0.166703
0.0606061,2.04,2.1096,0.147674
0.0808081,2.04,2.09564,0.127507
0.10101,2.04,2.08226,0.110422
0.121212,2.04,2.06948,0.0995906
0.141414,2.04,2.0573,0.097129
0.161616,2.04,2.04574,0.104103
0.181818,2.04,2.0348,0.120524
0.20202,2.04,2.0245,0.145354
0.222222,2.04,2.01485,0.1765
0.242424,2.04,2.00585,0.210819
0.262626,2.04,1.99752,0.244115
0.282828,2.04,1.98985,0.271138
0.30303,2.04,2.60037,0.683198
0.323232,2.04,2.49436,0.658348
0.343434,2.04,2.39116,0.772132
0.363636,2.04,2.2939,0.774611
0.383838,2.04,2.21634,0.785471
0.40404,2.04,2.16039,0.804351
0.424242,2.04,2.12741,0.830793
0.444444,2.04,2.11817,0.864238
0.464646,2.04,2.13291,0.904028
0.484848,2.04,2.17126,0.949405
0.505051,2.04,2.23232,0.999511
0.525253,2.04,2.31462,1.05339
0.545455,2.04,2.41612,1.10999
0.565657,2.04,3.57119,1.32854
0.585859,2.04,3.89371,1.35959
0.606061,2.04,4.27594,1.4334
0.626263,2.04,5.1433,1.75171
0.646465,2.04,5.34255,1.80348
0.666667,2.04,5.56326,1.86984
0.686869,2.04,5.80293,1.94918
0.707071,2.04,8.87492,2.32596
0.727273,2.04,9.18054,2.10616
0.747475,2.04,9.64382,2.06838
0.767677,2.04,11.761,3.3861
0.787879,2.04,13.999,4.51025
0.808081,2.04,29.9357,28.0766
0.828283,2.04,29.986,28.1238
0.848485,2.04,30.4154,28.5262
0.868687,2.04,29.979,28.1173
0.888889,2.04,29.9213,28.063
0.909091,2.04,30.1862,28.3109
0.929293,2.04,29.9423,28.0831
0.949495,2.04,29.9515,28.0916
0.969697,2.04,29.9233,28.0651
0.989899,2.04,30.2256,28.3476
1.0101,2.04,30.0091,28.1451
1.0303,2.04,29.7926,27.9428
1.05051,2.04,29.8256,27.9736
1.07071,2.04,29.9556,28.0947
1.09091,2.04,30.0708,28.2034
1.11111,2.04,29.8518,27.9981
1.13131,2.04,29.9482,28.0882
1.15152,2.04,30.2304,28.3529
1.17172,2.04,29.984,28.1219
1.19192,2.04,29.8031,27.9522
1.21212,2.04,15.0709,5.28687
1.23232,2.04,12.4892,4.16702
1.25253,2.04,9.3904,2.32762
1.27273,2.04,8.20093,2.57414
1.29293,2.04,8.42776,3.42842
1.31313,2.04,5.38028,2.45341
1.33333,2.04,5.05827,2.28422
1.35354,2.04,4.77974,2.1315
1.37374,2.04,4.55269,1.9991
1.39394,2.04,3.49568,1.32948
1.41414,2.04,3.34283,1.21459
1.43434,2.04,3.20229,1.10076
1.45455,2.04,3.07656,0.987377
1.47475,2.04,2.96768,0.87453
1.49495,2.04,2.87729,0.763027
1.51515,2.04,2.80662,0.654386
1.53535,2.04,2.75646,0.550837
1.55556,2.04,3.02333,0.838718
1.57576,2.04,3.09354,0.835941
1.59596,2.04,3.24402,0.883984
1.61616,2.04,1.88242,0.164672
1.63636,2.04,1.81829,0.126303
1.65657,2.04,1.75426,0.105359
1.67677,2.04,1.69032,0.099286
1.69697,2.04,1.62646,0.105725
1.71717,2.04,1.56268,0.122511
1.73737,2.04,1.49898,0.147674
1.75758,2.04,1.43538,0.179441
1.77778,2.04,1.37188,0.216232
1.79798,2.04,1.30852,0.256664
1.81818,2.04,1.24531,0.299547
1.83838,2.04,1.18229,0.343889
1.85859,2.04,1.11949,0.38889
1.87879,2.04,1.05696,0.433947
1.89899,2.04,0.994746,0.478652
1.91919,2.04,0.932902,0.522791
1.93939,2.04,0.871485,0.566348
1.9596,2.04,1.37617,0.336229
1.9798,2.04,1.35662,0.323659
2,2.04,1.3399,0.311201
0,2.06,2.7199,0.253082
0.020202,2.06,2.69014,0.290075
0.040404,2.06,2.66566,0.3288
0.0606061,2.06,2.14885,0.177821
0.0808081,2.06,2.13298,0.162538
0.10101,2.06,2.11764,0.147936
0.121212,2.06,2.10283,0.1376
0.141414,2.06,2.08857,0.134065
0.161616,2.06,2.07488,0.138811
0.181818,2.06,2.06175,0.152267
0.20202,2.06,2.04922,0.17381
0.222222,2.06,2.03727,0.201764
0.242424,2.06,2.02594,0.233401
0.262626,2.06,2.01521,0.264942
0.282828,2.06,2.0051,0.291553
0.30303,2.06,2.59242,0.672854
0.323232,2.06,2.48359,0.653429
0.343434,2.06,2.39299,0.638907
0.363636,2.06,2.27192,0.734518
0.383838,2.06,2.19449,0.750652
0.40404,2.06,2.13941,0.774733
0.424242,2.06,2.10797,0.806187
0.444444,2.06,2.10092,0.844338
0.464646,2.06,2.11843,0.888412
0.484848,2.06,2.16013,0.937532
0.505051,2.06,2.22505,0.990726
0.525253,2.06,2.31168,1.04692
0.545455,2.06,3.30111,1.28411
0.565657,2.06,3.57059,1.28391
0.585859,2.06,3.91446,1.33127
0.606061,2.06,4.31474,1.41938
0.626263,2.06,4.75676,1.54105
0.646465,2.06,5.68158,1.88744
0.666667,2.06,5.91712,1.96822
0.686869,2.06,6.16939,2.06001
0.707071,2.06,8.71535,2.30036
0.727273,2.06,8.97939,2.06338
0.747475,2.06,9.40525,2.01825
0.767677,2.06,9.97283,2.17537
0.787879,2.06,12.3636,3.52107
0.808081,2.06,43.3637,40.6706
0.828283,2.06,43.3389,40.6475
0.848485,2.06,43.1939,40.5112
0.868687,2.06,43.2817,40.5939
0.888889,2.06,43.2807,40.5928
0.909091,2.06,43.8303,41.1078
0.929293,2.06,43.3206,40.63
0.949495,2.06,43.3137,40.6237
0.969697,2.06,43.2225,40.5391
0.989899,2.06,43.2675,40.5805
1.0101,2.06,43.3069,40.6167
1.0303,2.06,43.4005,40.7058
1.05051,2.06,43.153,40.4731
1.07071,2.06,43.3102,40.6206
1.09091,2.06,43.1787,40.4971
1.11111,2.06,43.4405,40.7425
1.13131,2.06,43.269,40.5818
1.15152,2.06,43.1538,40.4739
1.17172,2.06,43.3309,40.6399
1.19192,2.06,43.4517,40.7533
1.21212,2.06,13.5762,4.36488
1.23232,2.06,10.6811,2.89795
1.25253,2.06,8.00087,1.81407
1.27273,2.06,7.8332,2.20366
1.29293,2.06,8.01187,3.00401
1.31313,2.06,5.67019,2.69391
1.33333,2.06,5.3521,2.52602
1.35354,2.06,5.07446,2.37184
1.37374,2.06,4.84399,2.23372
1.39394,2.06,3.57952,1.45065
1.41414,2.06,3.41393,1.33449
1.43434,2.06,3.25946,1.21887
1.45455,2.06,3.11872,1.10202
1.47475,2.06,2.99386,0.982898
1.49495,2.06,2.88664,0.861158
1.51515,2.06,3.04163,1.01402
1.53535,2.06,2.96681,0.92947
1.55556,2.06,2.96284,0.878793
1.57576,2.06,3.03494,0.868742
1.59596,2.06,3.18747,0.906705
1.61616,2.06,1.88802,0.17329
1.63636,2.06,1.82563,0.145398
1.65657,2.06,1.76335,0.133365
1.67677,2.06,1.70116,0.134758
1.69697,2.06,1.63908,0.14734
1.71717,2.06,1.57709,0.169069
1.73737,2.06,1.5152,0.198096
1.75758,2.06,1.45342,0.232771
1.77778,2.06,1.39178,0.271636
1.79798,2.06,1.3303,0.313429
1.81818,2.06,1.26899,0.357083
1.83838,2.06,1.2079,0.401728
1.85859,2.06,1.14707,0.446686
1.87879,2.06,1.08654,0.491477
1.89899,2.06,1.02636,0.535814
1.91919,2.06,0.966587,0.579606
1.93939,2.06,1.45815,0.36724
1.9596,2.06,1.44032,0.354989
1.9798,2.06,1.42515,0.342858
2,2.06,1.41266,0.330841
0,2.08,2.79967,0.248295
0.020202,2.08,2.76689,0.286295
0.040404,2.08,2.73909,0.32606
0.0606061,2.08,2.71623,0.366912
0.0808081,2.08,2.16472,0.202322
0.10101,2.08,2.14739,0.190959
0.121212,2.08,2.13054,0.181743
0.141414,2.08,2.11419,0.177623
0.161616,2.08,2.09835,0.180498
0.181818,2.08,2.08304,0.191211
0.20202,2.08,2.06825,0.209556
0.222222,2.08,2.05402,0.234274
0.242424,2.08,2.04034,0.263052
0.262626,2.08,2.02722,0.292526
0.282828,2.08,2.01468,0.318281
0.30303,2.08,2.57972,0.665118
0.323232,2.08,2.46805,0.650944
0.343434,2.08,2.37452,0.641605
0.363636,2.08,2.30163,0.637352
0.383838,2.08,2.17001,0.716341
0.40404,2.08,2.11565,0.745593
0.424242,2.08,2.08576,0.781941
0.444444,2.08,2.08102,0.824591
0.464646,2.08,2.10158,0.872653
0.484848,2.08,2.147,0.925135
0.505051,2.08,2.2163,0.980947
0.525253,2.08,3.07618,1.25746
0.545455,2.08,3.27862,1.22364
0.565657,2.08,3.57233,1.24173
0.585859,2.08,3.93655,1.30534
0.606061,2.08,4.35386,1.40774
0.626263,2.08,4.81014,1.54179
0.646465,2.08,6.02972,1.9884
0.666667,2.08,6.27758,2.08165
0.686869,2.08,6.54038,2.18398
0.707071,2.08,8.55488,2.28667
0.727273,2.08,8.77696,2.03718
0.747475,2.08,9.16546,1.99135
0.767677,2.08,9.70098,2.16104
0.787879,2.08,10.3616,2.5126
0.808081,2.08,54.7407,51.3411
0.828283,2.08,54.8559,51.4492
0.848485,2.08,55.2121,51.7827
0.868687,2.08,54.7352,51.336
0.888889,2.08,54.748,51.3484
0.909091,2.08,54.6372,51.2438
0.929293,2.08,54.6634,51.2682
0.949495,2.08,54.9504,51.5383
0.969697,2.08,54.712,51.3137
0.989899,2.08,54.7016,51.3044
1.0101,2.08,54.6912,51.295
1.0303,2.08,55.5101,52.0623
1.05051,2.08,54.8772,51.4687
1.07071,2.08,54.6769,51.2816
1.09091,2.08,54.8278,51.4228
1.11111,2.08,54.5987,51.2079
1.13131,2.08,54.9019,51.4922
1.15152,2.08,54.7881,51.3855
1.17172,2.08,54.8783,51.4702
1.19192,2.08,54.6783,51.2826
1.21212,2.08,12.1554,3.90062
1.23232,2.08,8.31247,2.11287
1.25253,2.08,7.73569,1.70496
1.27273,2.08,7.49467,1.90058
1.29293,2.08,7.61575,2.59774
1.31313,2.08,5.95466,2.9272
1.33333,2.08,5.64065,2.76069
1.35354,2.08,5.36458,2.60611
1.37374,2.08,3.85325,1.69043
1.39394,2.08,3.66898,1.57169
1.41414,2.08,3.49168,1.45645
1.43434,2.08,3.32448,1.34107
1.45455,2.08,3.17009,1.22265
1.47475,2.08,3.03077,1.09901
1.49495,2.08,3.11075,1.16858
1.51515,2.08,2.97194,1.05624
