Distance[um],dz[um],Mag_Ey_um,Mag_Ey_um
1.33333,2.32,3.15917,2.52208
1.35354,2.32,2.96468,2.38541
1.37374,2.32,2.76085,2.24233
1.39394,2.32,2.53043,2.08043
1.41414,2.32,2.45155,2.03643
1.43434,2.32,2.36954,1.98947
1.45455,2.32,2.28418,1.93942
1.47475,2.32,2.19556,1.88615
1.49495,2.32,2.10411,1.82957
1.51515,2.32,2.01058,1.76959
1.53535,2.32,1.91607,1.70613
1.55556,2.32,1.82197,1.63914
1.57576,2.32,1.73004,1.56857
1.59596,2.32,1.64234,1.49441
1.61616,2.32,2.02339,1.59136
1.63636,2.32,1.89451,1.5433
1.65657,2.32,1.85854,1.4948
1.67677,2.32,1.30158,1.26731
1.69697,2.32,1.23636,1.20157
1.71717,2.32,1.16937,1.13407
1.73737,2.32,1.10051,1.06479
1.75758,2.32,1.02968,0.99373
1.77778,2.32,0.956811,0.920883
1.79798,2.32,0.881809,0.846243
1.81818,2.32,0.8046,0.769803
1.83838,2.32,0.725112,0.691558
1.85859,2.32,0.643277,0.611502
1.87879,2.32,0.559032,0.529631
1.89899,2.32,0.472318,0.445938
1.91919,2.32,0.383083,0.36042
1.93939,2.32,0.291275,0.273071
1.9596,2.32,0.196851,0.183888
1.9798,2.32,0.0997715,0.0928654
2,2.32,0,0
0,2.34,0,0
0.020202,2.34,0.157401,0.100611
0.040404,2.34,0.308531,0.200975
0.0606061,2.34,0.453411,0.301094
0.0808081,2.34,0.592057,0.400971
0.10101,2.34,0.724483,0.500606
0.121212,2.34,0.850699,0.6
0.141414,2.34,0.970712,0.699156
0.161616,2.34,1.08453,0.798074
0.181818,2.34,1.19215,0.896757
0.20202,2.34,1.29357,0.995206
0.222222,2.34,1.38879,1.09342
0.242424,2.34,1.47779,1.19141
0.262626,2.34,1.56058,1.28916
0.282828,2.34,1.99007,1.56055
0.30303,2.34,1.92169,1.58729
0.323232,2.34,1.93252,1.65848
0.343434,2.34,1.94657,1.72538
0.363636,2.34,1.96303,1.78797
0.383838,2.34,1.98118,1.84623
0.40404,2.34,2.00036,1.90018
0.424242,2.34,2.02002,1.94985
0.444444,2.34,2.03964,1.99528
0.464646,2.34,2.05883,2.03655
0.484848,2.34,2.07724,2.07374
0.505051,2.34,2.0946,2.10696
0.525253,2.34,2.11075,2.13634
0.545455,2.34,2.12556,2.16202
0.565657,2.34,2.13902,2.18417
0.585859,2.34,2.15117,2.20297
0.606061,2.34,2.16215,2.21862
0.626263,2.34,4.70018,3.84332
0.646465,2.34,4.65207,3.28684
0.666667,2.34,5.52323,4.16888
0.686869,2.34,4.10515,3.67322
0.707071,2.34,5.06947,4.23783
0.727273,2.34,6.12794,4.91261
0.747475,2.34,7.20792,5.63858
0.767677,2.34,8.26812,6.37695
0.787879,2.34,9.29853,7.10918
0.808081,2.34,10.3205,7.83695
0.828283,2.34,5.25263,3.89396
0.848485,2.34,5.43316,4.42164
0.868687,2.34,5.30668,4.54137
0.888889,2.34,5.02226,4.43807
0.909091,2.34,4.58862,4.21366
0.929293,2.34,3.67223,3.32199
0.949495,2.34,2.5419,2.16424
0.969697,2.34,1.35263,1.00282
0.989899,2.34,0.408372,0.245927
1.0101,2.34,1.63102,1.70548
1.0303,2.34,2.63378,2.63765
1.05051,2.34,3.82041,3.70802
1.07071,2.34,4.92441,4.66248
1.09091,2.34,6.2405,5.75708
1.11111,2.34,6.91226,6.29671
1.13131,2.34,7.86998,7.02682
1.15152,2.34,9.45467,8.09279
1.17172,2.34,10.718,8.5588
1.19192,2.34,11.3529,8.8973
1.21212,2.34,10.6422,8.28624
1.23232,2.34,9.1474,7.13947
1.25253,2.34,7.62382,5.96689
1.27273,2.34,6.10764,4.79018
1.29293,2.34,4.19083,3.21995
1.31313,2.34,3.59394,2.79147
1.33333,2.34,3.41345,2.66329
1.35354,2.34,3.2208,2.5283
1.37374,2.34,3.01843,2.38702
1.39394,2.34,2.80964,2.24014
1.41414,2.34,2.55791,2.06892
1.43434,2.34,2.47881,2.02338
1.45455,2.34,2.39677,1.97484
1.47475,2.34,2.31184,1.92321
1.49495,2.34,2.22444,1.8684
1.51515,2.34,2.13528,1.81032
1.53535,2.34,2.04541,1.74893
1.55556,2.34,1.95621,1.68418
1.57576,2.34,2.11698,1.63735
1.59596,2.34,2.09295,1.60837
1.61616,2.34,2.06259,1.57511
1.63636,2.34,1.93643,1.52915
1.65657,2.34,1.89826,1.48145
1.67677,2.34,1.85594,1.43245
1.69697,2.34,1.80927,1.38173
1.71717,2.34,1.1928,1.13763
1.73737,2.34,1.12164,1.06805
1.75758,2.34,1.04863,0.996693
1.77778,2.34,0.973676,0.923558
1.79798,2.34,0.8967,0.848637
1.81818,2.34,0.817618,0.771925
1.83838,2.34,0.736353,0.693416
1.85859,2.34,0.652833,0.613104
1.87879,2.34,0.566991,0.530983
1.89899,2.34,0.478764,0.447049
1.91919,2.34,0.388096,0.361295
1.93939,2.34,0.294931,0.273718
1.9596,2.34,0.199222,0.184313
1.9798,2.34,0.100925,0.0930748
2,2.34,0,0
0,2.36,0,0
0.020202,2.36,0.15491,0.100207
0.040404,2.36,0.303593,0.200174
0.0606061,2.36,0.446069,0.299902
0.0808081,2.36,0.582353,0.399395
0.10101,2.36,0.712459,0.498652
0.121212,2.36,0.836396,0.597675
0.141414,2.36,0.954171,0.696466
0.161616,2.36,1.06579,0.795027
0.181818,2.36,1.17124,0.893359
0.20202,2.36,1.27054,0.991464
0.222222,2.36,1.36367,1.08934
0.242424,2.36,1.45062,1.187
0.262626,2.36,1.90963,1.43551
0.282828,2.36,1.95912,1.51501
0.30303,2.36,2.00689,1.59808
0.323232,2.36,1.95147,1.61921
0.343434,2.36,1.96509,1.68516
0.363636,2.36,1.98122,1.7469
0.383838,2.36,1.9991,1.80441
0.40404,2.36,2.0181,1.85769
0.424242,2.36,2.03762,1.90676
0.444444,2.36,2.05717,1.95165
0.464646,2.36,2.07633,1.99244
0.484848,2.36,2.09475,2.02918
0.505051,2.36,2.11217,2.06199
0.525253,2.36,2.12839,2.09096
0.545455,2.36,2.14331,2.11625
0.565657,2.36,2.15688,2.13799
0.585859,2.36,2.16915,2.15637
0.606061,2.36,2.28458,2.2561
0.626263,2.36,2.31963,2.29221
0.646465,2.36,4.65343,3.79043
0.666667,2.36,4.82758,3.95784
0.686869,2.36,5.2495,3.97381
0.707071,2.36,6.15479,4.89132
0.727273,2.36,7.11272,5.85648
0.747475,2.36,8.08421,6.83333
0.767677,2.36,9.04095,7.79669
0.787879,2.36,7.67816,6.12403
0.808081,2.36,8.65608,6.79829
0.828283,2.36,9.64009,7.4792
0.848485,2.36,4.39025,3.05855
0.868687,2.36,4.14719,3.19941
0.888889,2.36,4.79429,4.15883
0.909091,2.36,4.0034,3.44081
0.929293,2.36,3.11118,2.5755
0.949495,2.36,2.13875,1.64267
0.969697,2.36,1.25616,0.867839
0.989899,2.36,0.782371,0.622349
1.0101,2.36,1.5665,1.63367
1.0303,2.36,2.56814,2.54859
1.05051,2.36,4.12902,4.00672
1.07071,2.36,4.89271,4.63377
1.09091,2.36,5.60258,5.20084
1.11111,2.36,6.25743,5.70698
1.13131,2.36,6.99962,6.2778
1.15152,2.36,8.60041,7.32471
1.17172,2.36,8.76064,7.15556
1.19192,2.36,9.39356,7.48254
1.21212,2.36,8.77445,6.93168
1.23232,2.36,7.28863,5.7905
1.25253,2.36,5.80655,4.64334
1.27273,2.36,4.38083,3.52207
1.29293,2.36,3.69851,2.96791
1.31313,2.36,3.50298,2.79065
1.33333,2.36,3.66772,2.8049
1.35354,2.36,3.47694,2.67153
1.37374,2.36,3.27609,2.53197
1.39394,2.36,3.06826,2.38691
1.41414,2.36,2.66615,2.10357
1.43434,2.36,2.58991,2.05958
1.45455,2.36,2.51113,2.01271
1.47475,2.36,2.42985,1.96288
1.49495,2.36,2.34642,1.91001
1.51515,2.36,2.26154,1.85403
1.53535,2.36,2.19201,1.66601
1.55556,2.36,2.179,1.64569
1.57576,2.36,2.15963,1.62132
1.59596,2.36,2.13391,1.59278
1.61616,2.36,2.10185,1.55996
1.63636,2.36,1.97838,1.516
1.65657,2.36,1.93802,1.46916
1.67677,2.36,1.89345,1.42094
1.69697,2.36,1.84453,1.37094
1.71717,2.36,1.7911,1.31885
1.73737,2.36,1.73307,1.26441
1.75758,2.36,1.06863,0.999748
1.77778,2.36,0.991503,0.926316
1.79798,2.36,0.91246,0.851107
1.81818,2.36,0.831411,0.774115
1.83838,2.36,0.748278,0.695333
1.85859,2.36,0.662983,0.614756
1.87879,2.36,0.575455,0.532379
1.89899,2.36,0.485628,0.448195
1.91919,2.36,0.39344,0.362199
1.93939,2.36,0.298834,0.274386
1.9596,2.36,0.201756,0.184752
1.9798,2.36,0.102159,0.0932912
2,2.36,0,0
0,2.38,0,0
0.020202,2.38,0.152524,0.0998263
0.040404,2.38,0.298871,0.19942
0.0606061,2.38,0.43906,0.298781
0.0808081,2.38,0.573105,0.397913
0.10101,2.38,0.701017,0.496817
0.121212,2.38,0.822807,0.595493
0.141414,2.38,0.938479,0.693944
0.161616,2.38,1.04804,0.792172
0.181818,2.38,1.15148,0.890178
0.20202,2.38,1.2488,0.987963
0.222222,2.38,1.34,1.08553
0.242424,2.38,1.82665,1.31821
0.262626,2.38,1.88005,1.39402
0.282828,2.38,1.9298,1.47095
0.30303,2.38,1.97709,1.55053
0.323232,2.38,1.97055,1.58192
0.343434,2.38,1.98375,1.64676
0.363636,2.38,1.99954,1.70751
0.383838,2.38,2.01717,1.76414
0.40404,2.38,2.03597,1.81662
0.424242,2.38,2.05537,1.86498
0.444444,2.38,2.07485,1.90924
0.464646,2.38,2.09399,1.94944
0.484848,2.38,2.11243,1.98565
0.505051,2.38,2.1299,2.01795
0.525253,2.38,2.14621,2.04645
0.545455,2.38,2.16123,2.07127
0.565657,2.38,2.17492,2.09255
0.585859,2.38,2.18732,2.11046
0.606061,2.38,2.32488,2.22589
0.626263,2.38,2.36104,2.26227
0.646465,2.38,2.39019,2.29663
0.666667,2.38,4.58896,3.72691
0.686869,2.38,4.73796,3.87541
0.707071,2.38,4.85958,4.00067
0.727273,2.38,5.79121,4.62524
0.747475,2.38,6.69021,5.53877
0.767677,2.38,7.60791,6.46924
0.787879,2.38,8.51652,7.39221
0.808081,2.38,9.39901,8.29405
0.828283,2.38,10.2491,9.17191
0.848485,2.38,11.0712,10.0337
0.868687,2.38,6.67399,5.83487
0.888889,2.38,5.74892,5.04244
0.909091,2.38,4.78157,4.21564
0.929293,2.38,3.63602,3.16425
0.949495,2.38,2.36391,1.92217
0.969697,2.38,1.20448,0.747374
0.989899,2.38,0.584549,0.121997
1.0101,2.38,1.1185,0.752264
1.0303,2.38,1.15831,0.973493
1.05051,2.38,3.53922,3.52477
1.07071,2.38,4.28835,4.1223
1.09091,2.38,4.98481,4.65969
1.11111,2.38,5.62751,5.13612
1.13131,2.38,6.15494,5.54877
1.15152,2.38,6.08816,5.35258
1.17172,2.38,6.81298,5.75605
1.19192,2.38,7.42883,6.06713
1.21212,2.38,6.90811,5.5799
1.23232,2.38,5.45704,4.45911
1.25253,2.38,4.05898,3.36235
1.27273,2.38,3.63703,2.93049
1.29293,2.38,3.57729,2.82597
1.31313,2.38,3.38566,2.65498
1.33333,2.38,3.24026,2.52679
1.35354,2.38,3.08735,2.39223
1.37374,2.38,3.53386,2.67719
1.39394,2.38,3.32709,2.53386
1.41414,2.38,3.11651,2.38599
1.43434,2.38,2.70263,2.09795
1.45455,2.38,2.62704,2.0529
1.47475,2.38,2.54932,2.00501
1.49495,2.38,2.24849,1.67801
1.51515,2.38,2.24646,1.66586
1.53535,2.38,2.23812,1.64996
1.55556,2.38,2.22342,1.63014
1.57576,2.38,2.20235,1.60627
1.59596,2.38,2.17493,1.57824
1.61616,2.38,2.14115,1.54596
1.63636,2.38,2.02037,1.50388
1.65657,2.38,1.9778,1.45795
1.67677,2.38,1.93099,1.41056
1.69697,2.38,1.8798,1.36135
1.71717,2.38,1.82407,1.31003
1.73737,2.38,1.76374,1.25636
1.75758,2.38,1.69872,1.20019
1.77778,2.38,1.01026,0.929157
1.79798,2.38,0.929058,0.853651
1.81818,2.38,0.845955,0.776371
1.83838,2.38,0.760864,0.697309
1.85859,2.38,0.673706,0.61646
1.87879,2.38,0.584407,0.533818
1.89899,2.38,0.492895,0.449376
1.91919,2.38,0.399105,0.363131
1.93939,2.38,0.302974,0.275075
1.9596,2.38,0.204447,0.185205
1.9798,2.38,0.103472,0.0935144
2,2.38,0,0
0,2.4,0,0
0.020202,2.4,0.15025,0.0994697
0.040404,2.4,0.294377,0.198713
0.0606061,2.4,0.432399,0.297732
0.0808081,2.4,0.56433,0.396528
0.10101,2.4,0.690181,0.495102
0.121212,2.4,0.80996,0.593456
0.141414,2.4,0.923672,0.691592
0.161616,2.4,1.03132,0.789511
0.181818,2.4,1.1329,0.887216
0.20202,2.4,1.2284,0.984706
0.222222,2.4,1.73753,1.20386
0.242424,2.4,1.79706,1.27898
0.262626,2.4,1.85166,1.35335
0.282828,2.4,1.90202,1.42812
0.30303,2.4,1.94922,1.50471
0.323232,2.4,1.99467,1.58478
0.343434,2.4,2.00254,1.6103
0.363636,2.4,2.01799,1.66992
0.383838,2.4,2.03536,1.72553
0.40404,2.4,2.05398,1.7771
0.424242,2.4,2.07325,1.82462
0.444444,2.4,2.09266,1.86813
0.464646,2.4,2.11179,1.90764
0.484848,2.4,2.13025,1.94322
0.505051,2.4,2.14779,1.97493
0.525253,2.4,2.16419,2.00287
0.545455,2.4,2.17932,2.02716
0.565657,2.4,2.19314,2.04791
0.585859,2.4,2.20568,2.06529
0.606061,2.4,2.36556,2.19671
0.626263,2.4,2.40289,2.23337
0.646465,2.4,2.43309,2.26786
0.666667,2.4,4.35691,3.50036
0.686869,2.4,4.5068,3.65273
0.707071,2.4,4.63086,3.78244
0.727273,2.4,4.72751,3.88914
0.747475,2.4,4.79551,3.97272
0.767677,2.4,6.24182,5.20442
0.787879,2.4,7.1074,6.08928
0.808081,2.4,7.96971,6.97307
0.828283,2.4,8.81223,7.84289
0.848485,2.4,9.6292,8.69662
0.868687,2.4,6.3355,5.5558
0.888889,2.4,5.39133,4.73193
0.909091,2.4,4.46333,3.94942
0.929293,2.4,3.39372,2.99684
0.949495,2.4,2.2123,1.88684
0.969697,2.4,1.13649,0.85622
0.989899,2.4,0.627836,0.386648
1.0101,2.4,0.676823,0.475536
1.0303,2.4,1.10312,0.906181
1.05051,2.4,1.56985,1.29011
1.07071,2.4,2.02194,1.65554
1.09091,2.4,2.45851,2.00245
1.11111,2.4,2.87928,2.33087
1.13131,2.4,3.23151,2.61556
1.15152,2.4,4.15082,3.96712
1.17172,2.4,4.86283,4.35747
1.19192,2.4,5.46339,4.65406
1.21212,2.4,5.06214,4.24031
1.23232,2.4,3.68722,3.16332
1.25253,2.4,3.55262,2.88065
1.27273,2.4,3.51825,2.7918
1.29293,2.4,3.46091,2.68616
1.31313,2.4,3.27381,2.52189
1.33333,2.4,3.13512,2.39558
1.35354,2.4,2.99121,2.264
1.37374,2.4,2.8459,2.12821
1.39394,2.4,2.70439,1.9898
1.41414,2.4,3.37605,2.53482
1.43434,2.4,2.8168,2.1384
1.45455,2.4,2.28657,1.67441
1.47475,2.4,2.29541,1.66976
1.49495,2.4,2.29801,1.66173
1.51515,2.4,2.29433,1.65014
1.53535,2.4,2.2843,1.63479
1.55556,2.4,2.26791,1.61554
1.57576,2.4,2.24514,1.59224
1.59596,2.4,2.216,1.5648
1.61616,2.4,2.18051,1.53312
1.63636,2.4,2.0624,1.49282
1.65657,2.4,2.0176,1.44783
1.67677,2.4,1.96855,1.40133
1.69697,2.4,1.91508,1.35298
1.71717,2.4,1.85706,1.3025
1.73737,2.4,1.79441,1.24968
1.75758,2.4,1.72707,1.1944
1.77778,2.4,1.65503,1.13658
1.79798,2.4,1.5783,1.07622
1.81818,2.4,0.861222,0.778693
1.83838,2.4,0.774088,0.699343
1.85859,2.4,0.684984,0.618214
1.87879,2.4,0.59383,0.5353
1.89899,2.4,0.500551,0.450594
1.91919,2.4,0.405078,0.364091
1.93939,2.4,0.307345,0.275785
1.9596,2.4,0.20729,0.185671
1.9798,2.4,0.104859,0.0937445
2,2.4,0,0
0,2.42,0,0
0.020202,2.42,0.148091,0.0991371
0.040404,2.42,0.29012,0.198055
0.0606061,2.42,0.426102,0.296755
0.0808081,2.42,0.556051,0.395239
0.10101,2.42,0.679977,0.493509
0.121212,2.42,0.797887,0.591565
0.141414,2.42,0.909784,0.689411
0.161616,2.42,1.01567,0.787047
0.181818,2.42,1.11554,0.884475
0.20202,2.42,1.63987,1.0891
0.222222,2.42,1.70689,1.16563
0.242424,2.42,1.76831,1.24011
0.262626,2.42,1.82437,1.31333
0.282828,2.42,1.87567,1.38632
0.30303,2.42,1.92316,1.46037
0.323232,2.42,1.96814,1.53698
0.343434,2.42,2.02146,1.57589
0.363636,2.42,2.03658,1.63423
0.383838,2.42,2.05369,1.68868
0.40404,2.42,2.07212,1.7392
0.424242,2.42,2.09127,1.78578
0.444444,2.42,2.11062,1.82841
0.464646,2.42,2.12973,1.86713
0.484848,2.42,2.14823,1.90198
0.505051,2.42,2.16583,1.93301
0.525253,2.42,2.18232,1.96031
0.545455,2.42,2.19758,1.98398
0.565657,2.42,2.21154,2.00415
0.585859,2.42,2.36091,2.12896
0.606061,2.42,2.40661,2.1686
0.626263,2.42,2.44515,2.20555
0.646465,2.42,2.47646,2.24018
0.666667,2.42,2.5006,2.27294
0.686869,2.42,4.28174,3.43441
0.707071,2.42,4.40706,3.5679
0.727273,2.42,4.50647,3.67895
0.747475,2.42,4.57851,3.76731
0.767677,2.42,4.62205,3.83294
0.787879,2.42,4.63627,3.87602
0.808081,2.42,6.58183,5.69283
0.828283,2.42,7.40014,6.53909
0.848485,2.42,8.20516,7.37896
0.868687,2.42,6.02585,5.31238
0.888889,2.42,5.05488,4.44978
0.909091,2.42,4.15272,3.69434
0.929293,2.42,3.13975,2.81339
0.949495,2.42,1.47059,1.08131
0.969697,2.42,0.914812,0.608661
0.989899,2.42,0.57066,0.329063
1.0101,2.42,0.624812,0.41796
1.0303,2.42,1.28393,1.06097
1.05051,2.42,1.50502,1.20645
1.07071,2.42,1.94264,1.55233
1.09091,2.42,2.3647,1.87983
1.11111,2.42,2.77125,2.18897
1.13131,2.42,3.08001,2.44438
1.15152,2.42,3.35958,2.63984
1.17172,2.42,2.91317,2.9631
1.19192,2.42,3.51709,3.25248
1.21212,2.42,3.26886,2.9276
1.23232,2.42,3.44609,2.81933
1.25253,2.42,3.43618,2.74504
1.27273,2.42,3.4038,2.655
1.29293,2.42,3.29295,2.51049
1.31313,2.42,3.16801,2.39183
1.33333,2.42,3.0374,2.26834
1.35354,2.42,2.90416,2.14092
1.37374,2.42,2.77272,2.011
1.39394,2.42,2.64889,1.88055
1.41414,2.42,2.4226,1.70964
1.43434,2.42,2.32607,1.65859
1.45455,2.42,2.33946,1.6577
1.47475,2.42,2.34667,1.65366
1.49495,2.42,2.34763,1.64624
1.51515,2.42,2.34227,1.63526
1.53535,2.42,2.33055,1.62054
1.55556,2.42,2.31246,1.60191
1.57576,2.42,2.28797,1.57926
1.59596,2.42,2.25712,1.55248
1.61616,2.42,2.21992,1.52148
1.63636,2.42,2.10445,1.48283
1.65657,2.42,2.05744,1.43884
1.67677,2.42,2.00613,1.39328
1.69697,2.42,1.95038,1.34584
1.71717,2.42,1.89006,1.29627
1.73737,2.42,1.8251,1.24438
1.75758,2.42,1.75543,1.19007
1.77778,2.42,1.68105,1.13329
1.79798,2.42,1.60198,1.07407
1.81818,2.42,1.51828,1.0125
1.83838,2.42,1.43005,0.948751
1.85859,2.42,0.696796,0.620019
1.87879,2.42,0.603707,0.536824
1.89899,2.42,0.508582,0.451846
1.91919,2.42,0.411349,0.365079
1.93939,2.42,0.311936,0.276516
1.9596,2.42,0.21028,0.186152
1.9798,2.42,0.106319,0.0939814
2,2.42,0,0
0,2.44,0,0
0.020202,2.44,0.146054,0.0988288
0.040404,2.44,0.28611,0.197445
0.0606061,2.44,0.420183,0.295851
0.0808081,2.44,0.548286,0.394049
0.10101,2.44,0.670428,0.492039
0.121212,2.44,0.786616,0.589823
0.141414,2.44,0.896851,0.687404
0.161616,2.44,1.00113,0.784782
0.181818,2.44,1.09946,0.88196
0.20202,2.44,1.60745,1.05111
0.222222,2.44,1.67682,1.12747
0.242424,2.44,1.74034,1.20149
0.262626,2.44,1.79813,1.27382
0.282828,2.44,1.85068,1.34537
0.30303,2.44,1.89881,1.41727
0.323232,2.44,1.94372,1.49091
0.343434,2.44,1.98693,1.56794
0.363636,2.44,2.05529,1.60055
0.383838,2.44,2.07214,1.6537
0.40404,2.44,2.09039,1.70304
0.424242,2.44,2.10942,1.74854
0.444444,2.44,2.12871,1.79019
0.464646,2.44,2.14781,1.828
0.484848,2.44,2.16635,1.86202
0.505051,2.44,2.18402,1.89227
0.525253,2.44,2.20062,1.91885
0.545455,2.44,2.216,1.94183
0.565657,2.44,2.23011,1.96132
0.585859,2.44,2.40098,2.10155
0.606061,2.44,2.44801,2.14158
0.626263,2.44,2.48782,2.17883
0.646465,2.44,2.52029,2.21363
0.666667,2.44,2.54546,2.24639
0.686869,2.44,2.56354,2.27761
0.707071,2.44,4.18889,3.3577
0.727273,2.44,4.28991,3.47243
0.747475,2.44,4.36503,3.56502
0.767677,2.44,4.41288,3.6353
0.787879,2.44,4.43246,3.68331
0.808081,2.44,4.42305,3.70931
0.828283,2.44,4.38427,3.71378
0.848485,2.44,6.80759,6.09013
0.868687,2.44,7.57806,6.9026
0.888889,2.44,4.73843,4.19411
0.909091,2.44,2.36713,1.76082
0.929293,2.44,1.85331,1.36184
0.949495,2.44,1.30435,0.912828
0.969697,2.44,0.825673,0.521643
0.989899,2.44,0.542652,0.306312
1.0101,2.44,0.600664,0.395025
1.0303,2.44,1.16507,0.926143
1.05051,2.44,1.44531,1.12645
1.07071,2.44,1.86879,1.45263
1.09091,2.44,2.27688,1.7608
1.11111,2.44,2.65011,2.08085
1.13131,2.44,2.93878,2.28119
1.15152,2.44,3.21221,2.46639
1.17172,2.44,3.47042,2.63637
1.19192,2.44,1.62493,1.87761
1.21212,2.44,1.57393,1.66173
1.23232,2.44,3.33189,2.68667
1.25253,2.44,3.3236,2.6111
1.27273,2.44,3.29414,2.52039
1.29293,2.44,3.18646,2.38138
1.31313,2.44,3.06887,2.26537
1.33333,2.44,2.94785,2.14578
1.35354,2.44,2.82704,2.02389
1.37374,2.44,2.7115,1.90147
1.39394,2.44,2.44097,1.69171
1.41414,2.44,2.4703,1.6935
1.43434,2.44,2.49225,1.69288
1.45455,2.44,2.39246,1.6417
1.47475,2.44,2.39804,1.63833
1.49495,2.44,2.39733,1.63158
1.51515,2.44,2.39029,1.62127
1.53535,2.44,2.37687,1.60722
1.55556,2.44,2.35707,1.58929
1.57576,2.44,2.33087,1.56735
1.59596,2.44,2.29829,1.54131
1.61616,2.44,2.25937,1.51107
1.63636,2.44,2.14654,1.47392
1.65657,2.44,2.0973,1.43098
1.67677,2.44,2.04373,1.38642
1.69697,2.44,1.9857,1.33995
1.71717,2.44,1.92307,1.29135
1.73737,2.44,1.85579,1.24047
1.75758,2.44,1.78379,1.18721
1.77778,2.44,1.70707,1.13157
1.79798,2.44,1.62566,1.07358
1.81818,2.44,1.53963,1.01338
1.83838,2.44,1.44907,0.951138
1.85859,2.44,1.35413,0.887118
1.87879,2.44,1.25496,0.82164
1.89899,2.44,0.516974,0.453134
1.91919,2.44,0.417905,0.366094
1.93939,2.44,0.31674,0.277267
1.9596,2.44,0.213409,0.186645
1.9798,2.44,0.107849,0.094225
2,2.44,0,0
0,2.46,0,0
0.020202,2.46,0.144142,0.0985451
0.040404,2.46,0.282356,0.196885
0.0606061,2.46,0.414657,0.295022
0.0808081,2.46,0.541056,0.392958
0.10101,2.46,0.661561,0.490693
0.121212,2.46,0.776178,0.588231
0.141414,2.46,0.884908,0.685572
0.161616,2.46,0.98775,0.782718
0.181818,2.46,1.49788,0.933988
0.20202,2.46,1.57544,1.01308
0.222222,2.46,1.6473,1.08934
0.242424,2.46,1.71312,1.16304
0.262626,2.46,1.77289,1.2347
0.282828,2.46,1.82697,1.30509
0.30303,2.46,1.87608,1.37521
0.323232,2.46,1.92129,1.44633
0.343434,2.46,1.964,1.51993
0.363636,2.46,2.07412,1.569
0.383838,2.46,2.09072,1.62071
0.40404,2.46,2.10879,1.66872
0.424242,2.46,2.1277,1.71301
0.444444,2.46,2.14694,1.75355
0.464646,2.46,2.16603,1.79035
0.484848,2.46,2.1846,1.82342
0.505051,2.46,2.20236,1.8528
0.525253,2.46,2.21907,1.87856
0.545455,2.46,2.23459,1.90076
0.565657,2.46,2.24884,1.91952
0.585859,2.46,2.44135,2.07528
0.606061,2.46,2.48975,2.1157
0.626263,2.46,2.53088,2.15325
0.646465,2.46,2.56456,2.18823
0.666667,2.46,2.59082,2.22103
0.686869,2.46,2.60983,2.25209
0.707071,2.46,2.62192,2.28195
0.727273,2.46,4.07852,3.27024
0.747475,2.46,4.15561,3.36638
0.767677,2.46,4.20686,3.44073
0.787879,2.46,4.23103,3.49322
0.808081,2.46,4.2272,3.52398
0.828283,2.46,4.19479,3.53334
0.848485,2.46,4.13353,3.52187
0.868687,2.46,4.04348,3.49036
0.888889,2.46,2.7069,1.97738
0.909091,2.46,2.18466,1.57322
0.929293,2.46,1.65228,1.14835
0.949495,2.46,1.15386,0.753211
0.969697,2.46,0.7535,0.448408
0.989899,2.46,0.535285,0.304709
1.0101,2.46,0.603281,0.40305
1.0303,2.46,1.08154,0.834533
1.05051,2.46,1.39139,1.05094
1.07071,2.46,1.80111,1.35723
1.09091,2.46,2.19581,1.64612
1.11111,2.46,2.52601,1.93669
1.13131,2.46,2.80922,2.12752
1.15152,2.46,3.07735,2.30305
1.17172,2.46,3.33052,2.46326
1.19192,2.46,3.65966,2.76452
1.21212,2.46,3.80445,2.85643
1.23232,2.46,3.22112,2.55544
1.25253,2.46,3.21529,2.47905
1.27273,2.46,3.18976,2.38833
1.29293,2.46,3.08597,2.25551
1.31313,2.46,2.97706,2.14315
1.33333,2.46,2.86722,2.02874
1.35354,2.46,2.76073,1.9139
1.37374,2.46,2.45451,1.67189
1.39394,2.46,2.49007,1.67626
1.41414,2.46,2.51818,1.67845
1.43434,2.46,2.53883,1.67822
1.45455,2.46,2.55204,1.67536
1.47475,2.46,2.44949,1.6238
1.49495,2.46,2.44711,1.61777
1.51515,2.46,2.43838,1.60818
1.53535,2.46,2.42326,1.59488
1.55556,2.46,2.40174,1.57771
1.57576,2.46,2.37381,1.55655
1.59596,2.46,2.33951,1.53131
1.61616,2.46,2.23598,1.50667
1.63636,2.46,2.18866,1.46613
1.65657,2.46,2.13718,1.42427
1.67677,2.46,2.08135,1.38076
1.69697,2.46,2.02102,1.33532
1.71717,2.46,1.95609,1.28777
1.73737,2.46,1.88648,1.23796
1.75758,2.46,1.81215,1.18584
1.77778,2.46,1.7331,1.13142
1.79798,2.46,1.64935,1.07477
1.81818,2.46,1.56098,1.01603
1.83838,2.46,1.4681,0.955416
1.85859,2.46,1.37084,0.893206
1.87879,2.46,1.26937,0.829747
1.89899,2.46,1.16393,0.765456
1.91919,2.46,1.05475,0.700817
1.93939,2.46,0.321747,0.278039
1.9596,2.46,0.216673,0.187153
1.9798,2.46,0.109445,0.0944753
2,2.46,0,0
0,2.48,0,0
0.020202,2.48,0.142362,0.0982863
0.040404,2.48,0.27887,0.196375
0.0606061,2.48,0.40954,0.294268
0.0808081,2.48,0.534381,0.391967
0.10101,2.48,0.6534,0.489474
0.121212,2.48,0.766603,0.58679
