Distance[um],dz[um],Mag_Ez_um,Mag_Ez_um_1
0.020202,2.26,0.484688,0.577358
0.040404,2.26,0.188181,0.536404
0.0606061,2.26,0.073176,0.49513
0.0808081,2.26,0.100023,0.453812
0.10101,2.26,0.232798,0.41276
0.121212,2.26,0.43931,0.372319
0.141414,2.26,0.691093,0.33287
0.161616,2.26,0.963411,0.294828
0.181818,2.26,1.23526,0.258644
0.20202,2.26,1.48936,0.224804
0.222222,2.26,1.71216,0.193826
0.242424,2.26,2.87937,0.0745863
0.262626,2.26,3.01069,0.0728296
0.282828,2.26,3.14801,0.0850677
0.30303,2.26,2.94189,0.557264
0.323232,2.26,3.11898,0.673351
0.343434,2.26,3.30018,0.78389
0.363636,2.26,3.29036,0.830592
0.383838,2.26,3.49471,0.973756
0.40404,2.26,3.70917,1.11371
0.424242,2.26,3.93116,1.25034
0.444444,2.26,4.1585,1.38358
0.464646,2.26,4.38943,1.5134
0.484848,2.26,4.62264,1.63983
0.505051,2.26,4.8572,1.76293
0.525253,2.26,5.09265,1.88282
0.545455,2.26,5.32892,1.99968
0.565657,2.26,5.29018,2.5816
0.585859,2.26,6.02326,3.09426
0.606061,2.26,6.82112,3.60209
0.626263,2.26,7.65683,4.10918
0.646465,2.26,7.83654,5.3386
0.666667,2.26,9.46653,7.07325
0.686869,2.26,11.5171,9.01433
0.707071,2.26,13.8155,11.0676
0.727273,2.26,16.2341,13.1658
0.747475,2.26,18.6905,15.2689
0.767677,2.26,21.1475,17.3637
0.787879,2.26,23.6132,19.4641
0.808081,2.26,37.074,34.2687
0.828283,2.26,34.4249,31.8682
0.848485,2.26,33.1761,31.0845
0.868687,2.26,32.4165,31.1132
0.888889,2.26,29.9526,29.1303
0.909091,2.26,27.1942,27.3877
0.929293,2.26,21.7867,21.17
0.949495,2.26,16.1257,15.9042
0.969697,2.26,9.8984,9.8489
0.989899,2.26,2.85748,2.70233
1.0101,2.26,3.62497,3.89948
1.0303,2.26,10.7022,10.9219
1.05051,2.26,16.9029,16.8551
1.07071,2.26,23.4172,23.5961
1.09091,2.26,28.0549,27.8351
1.11111,2.26,31.4237,30.5633
1.13131,2.26,33.8159,32.1502
1.15152,2.26,35.2903,32.7783
1.17172,2.26,36.3334,32.8697
1.19192,2.26,38.2622,34.8806
1.21212,2.26,27.798,24.4415
1.23232,2.26,22.8321,20.1015
1.25253,2.26,17.8932,15.7405
1.27273,2.26,13.1267,11.3975
1.29293,2.26,9.11792,7.34259
1.31313,2.26,8.11332,4.70737
1.33333,2.26,7.44836,4.25366
1.35354,2.26,6.79638,3.80047
1.37374,2.26,5.66532,2.1191
1.39394,2.26,5.32929,1.99715
1.41414,2.26,4.9963,1.8728
1.43434,2.26,4.66374,1.74561
1.45455,2.26,4.33062,1.61528
1.47475,2.26,3.99758,1.48165
1.49495,2.26,3.66688,1.34474
1.51515,2.26,3.3424,1.20467
1.53535,2.26,2.98985,1.05028
1.55556,2.26,2.67152,0.897093
1.57576,2.26,2.3877,0.739189
1.59596,2.26,2.15083,0.575813
1.61616,2.26,1.97541,0.406682
1.63636,2.26,1.48124,0.44544
1.65657,2.26,1.34306,0.415296
1.67677,2.26,1.23098,0.394764
1.69697,2.26,1.30384,0.149703
1.71717,2.26,1.2603,0.169797
1.73737,2.26,1.22428,0.192307
1.75758,2.26,1.19805,0.216679
1.77778,2.26,1.18341,0.242427
1.79798,2.26,1.18166,0.269137
1.81818,2.26,1.19364,0.296464
1.83838,2.26,1.21968,0.324133
1.85859,2.26,1.25967,0.351941
1.87879,2.26,1.31298,0.379754
1.89899,2.26,1.37853,0.407507
1.91919,2.26,1.45475,0.435208
1.93939,2.26,1.53958,0.462934
1.9596,2.26,1.6305,0.490831
1.9798,2.26,1.72448,0.519117
2,2.26,1.81805,0.548079
0,2.28,1.03606,0.588911
0.020202,2.28,0.519576,0.55226
0.040404,2.28,0.221331,0.51474
0.0606061,2.28,0.0994612,0.476579
0.0808081,2.28,0.115833,0.438041
0.10101,2.28,0.23604,0.399423
0.121212,2.28,0.429405,0.361058
0.141414,2.28,0.66898,0.323316
0.161616,2.28,0.931545,0.286598
0.181818,2.28,1.19761,0.251343
0.20202,2.28,1.45141,0.218024
0.222222,2.28,1.68092,0.187149
0.242424,2.28,1.87783,0.159261
0.262626,2.28,3.06719,0.0718427
0.282828,2.28,3.20263,0.0831793
0.30303,2.28,2.92339,0.593863
0.323232,2.28,3.10026,0.706701
0.343434,2.28,3.0352,0.725273
0.363636,2.28,3.2293,0.87019
0.383838,2.28,3.4359,1.01209
0.40404,2.28,3.65195,1.15082
0.424242,2.28,3.87483,1.28625
0.444444,2.28,4.10236,1.41832
0.464646,2.28,4.33275,1.54701
0.484848,2.28,4.56466,1.67233
0.505051,2.28,4.79716,1.79437
0.525253,2.28,5.02976,1.91324
0.545455,2.28,5.26235,2.0291
0.565657,2.28,5.4953,2.14217
0.585859,2.28,5.89088,3.11799
0.606061,2.28,6.68497,3.63459
0.626263,2.28,7.51201,4.15453
0.646465,2.28,7.8262,5.61274
0.666667,2.28,9.45086,7.32685
0.686869,2.28,11.4745,9.2426
0.707071,2.28,13.7259,11.2647
0.727273,2.28,16.0793,13.325
0.747475,2.28,18.4498,15.3747
0.767677,2.28,20.6863,17.2203
0.787879,2.28,22.8818,19.0376
0.808081,2.28,33.5275,30.9074
0.828283,2.28,31.3772,29.1511
0.848485,2.28,30.8701,29.2463
0.868687,2.28,30.3859,29.4783
0.888889,2.28,27.9386,27.4098
0.909091,2.28,24.7199,24.5636
0.929293,2.28,20.8372,20.9545
0.949495,2.28,13.5482,13.076
0.969697,2.28,8.19182,8.039
0.989899,2.28,2.55948,2.5621
1.0101,2.28,3.46908,3.45293
1.0303,2.28,9.06562,8.87851
1.05051,2.28,14.3043,13.7612
1.07071,2.28,21.3809,21.3265
1.09091,2.28,25.1735,24.6776
1.11111,2.28,28.5236,27.493
1.13131,2.28,30.231,28.3392
1.15152,2.28,31.5694,29.0554
1.17172,2.28,32.3292,29.2386
1.19192,2.28,34.1866,31.2812
1.21212,2.28,31.1882,28.8908
1.23232,2.28,21.2539,18.8805
1.25253,2.28,16.472,14.6371
1.27273,2.28,11.9198,10.4466
1.29293,2.28,8.2227,6.5949
1.31313,2.28,7.61527,4.52088
1.33333,2.28,6.9792,4.07989
1.35354,2.28,6.35319,3.6375
1.37374,2.28,5.48739,2.07477
1.39394,2.28,5.15847,1.95296
1.41414,2.28,4.83367,1.82894
1.43434,2.28,4.51048,1.70226
1.45455,2.28,4.18799,1.57258
1.47475,2.28,3.86693,1.43976
1.49495,2.28,3.54963,1.30376
1.51515,2.28,3.24008,1.16471
1.53535,2.28,2.94385,1.02289
1.55556,2.28,2.66817,0.878713
1.57576,2.28,2.42188,0.732748
1.59596,2.28,2.16475,0.607104
1.61616,2.28,1.98467,0.445446
1.63636,2.28,1.51084,0.483627
1.65657,2.28,1.36919,0.445209
1.67677,2.28,1.34217,0.164643
1.69697,2.28,1.27724,0.174035
1.71717,2.28,1.21942,0.187838
1.73737,2.28,1.17132,0.205294
1.75758,2.28,1.13506,0.225716
1.77778,2.28,1.11231,0.248487
1.79798,2.28,1.10423,0.27306
1.81818,2.28,1.11153,0.29896
1.83838,2.28,1.13441,0.325779
1.85859,2.28,1.1726,0.353183
1.87879,2.28,1.22538,0.380905
1.89899,2.28,1.2915,0.40875
1.91919,2.28,1.36925,0.436592
1.93939,2.28,1.45647,0.464378
1.9596,2.28,1.55047,0.492122
1.9798,2.28,1.64811,0.519909
2,2.28,1.74577,0.547895
0,2.3,1.06395,0.557648
0.020202,2.3,0.555046,0.524786
0.040404,2.3,0.257289,0.490864
0.0606061,2.3,0.130336,0.456097
0.0808081,2.3,0.137566,0.420736
0.10101,2.3,0.246089,0.385066
0.121212,2.3,0.426746,0.349409
0.141414,2.3,0.654102,0.31412
0.161616,2.3,0.906456,0.27959
0.181818,2.3,1.16583,0.246245
0.20202,2.3,1.41799,0.214546
0.222222,2.3,1.6524,0.184988
0.242424,2.3,1.86229,0.158103
0.262626,2.3,2.04459,0.134455
0.282828,2.3,3.26051,0.111954
0.30303,2.3,2.90358,0.627016
0.323232,2.3,2.78861,0.619687
0.343434,2.3,2.96957,0.765924
0.363636,2.3,3.16593,0.909407
0.383838,2.3,3.37419,1.04993
0.40404,2.3,3.5913,1.18732
0.424242,2.3,3.81462,1.32148
0.444444,2.3,4.04192,1.45232
0.464646,2.3,4.27143,1.57984
0.484848,2.3,4.50176,1.70406
0.505051,2.3,4.73198,1.82504
0.525253,2.3,4.96155,1.94291
0.545455,2.3,5.19038,2.05784
0.565657,2.3,5.41878,2.17004
0.585859,2.3,5.64751,2.27976
0.606061,2.3,6.53446,3.66316
0.626263,2.3,6.78804,4.49687
0.646465,2.3,7.81228,5.87087
0.666667,2.3,9.42961,7.56634
0.686869,2.3,11.3558,9.40954
0.707071,2.3,13.6449,11.3572
0.727273,2.3,15.9088,13.2616
0.747475,2.3,18.1071,15.1084
0.767677,2.3,20.2404,16.9062
0.787879,2.3,22.3498,18.6861
0.808081,2.3,27.7977,25.1362
0.828283,2.3,27.8762,25.5944
0.848485,2.3,27.3964,25.6422
0.868687,2.3,26.3828,25.1778
0.888889,2.3,24.5308,23.8154
0.909091,2.3,21.9842,21.6076
0.929293,2.3,19.108,19.0769
0.949495,2.3,16.1278,16.3087
0.969697,2.3,6.36152,5.9303
0.989899,2.3,1.74916,1.71032
1.0101,2.3,2.8751,2.55253
1.0303,2.3,7.24141,6.48249
1.05051,2.3,11.3398,10.0441
1.07071,2.3,19.7343,19.4365
1.09091,2.3,22.4767,21.7095
1.11111,2.3,24.8328,23.4204
1.13131,2.3,26.4764,24.4337
1.15152,2.3,27.6236,25.0565
1.17172,2.3,28.3703,25.3314
1.19192,2.3,28.6538,25.2679
1.21212,2.3,27.5539,25.5067
1.23232,2.3,22.395,20.976
1.25253,2.3,15.0659,13.5506
1.27273,2.3,10.7393,9.51416
1.29293,2.3,7.38155,5.87624
1.31313,2.3,7.1151,4.32475
1.33333,2.3,6.50708,3.89547
1.35354,2.3,5.90776,3.46343
1.37374,2.3,5.32392,3.02655
1.39394,2.3,4.98924,1.90609
1.41414,2.3,4.67313,1.7825
1.43434,2.3,4.35986,1.65644
1.45455,2.3,4.04861,1.52757
1.47475,2.3,3.74017,1.39572
1.49495,2.3,3.43699,1.26084
1.51515,2.3,3.14311,1.12303
1.53535,2.3,2.86421,0.982557
1.55556,2.3,2.60759,0.839817
1.57576,2.3,2.38218,0.695358
1.59596,2.3,2.19852,0.549876
1.61616,2.3,2.06878,0.404212
1.63636,2.3,1.88316,0.307068
1.65657,2.3,1.4237,0.222719
1.67677,2.3,1.33526,0.215469
1.69697,2.3,1.25334,0.215076
1.71717,2.3,1.18091,0.220581
1.73737,2.3,1.12043,0.231095
1.75758,2.3,1.07391,0.245799
1.77778,2.3,1.04287,0.263944
1.79798,2.3,1.02835,0.284853
1.81818,2.3,1.0309,0.307916
1.83838,2.3,1.05061,0.332595
1.85859,2.3,1.08707,0.358424
1.87879,2.3,1.13941,0.385004
1.89899,2.3,1.20626,0.412009
1.91919,2.3,1.28578,0.439181
1.93939,2.3,1.37565,0.466334
1.9596,2.3,1.47308,0.493351
1.9798,2.3,1.57476,0.520185
2,2.3,1.67696,0.546862
0,2.32,1.08974,0.524153
0.020202,2.32,0.59075,0.49505
0.040404,2.32,0.295371,0.464812
0.0606061,2.32,0.164774,0.433641
0.0808081,2.32,0.163855,0.401776
0.10101,2.32,0.261241,0.369491
0.121212,2.32,0.429287,0.337094
0.141414,2.32,0.644076,0.304929
0.161616,2.32,0.885421,0.273375
0.181818,2.32,1.13687,0.242843
0.20202,2.32,1.38568,0.213785
0.222222,2.32,1.62286,0.186682
0.242424,2.32,1.84314,0.162053
0.262626,2.32,2.04497,0.140452
0.282828,2.32,2.23054,0.122467
0.30303,2.32,2.55479,0.514369
0.323232,2.32,2.71905,0.661391
0.343434,2.32,2.90213,0.805986
0.363636,2.32,3.10009,0.9479
0.383838,2.32,3.30943,1.08692
0.40404,2.32,3.52707,1.2229
0.424242,2.32,3.75035,1.35571
0.444444,2.32,3.97703,1.48529
0.464646,2.32,4.2053,1.61162
0.484848,2.32,4.43377,1.73472
0.505051,2.32,4.66148,1.85467
0.525253,2.32,4.88787,1.97159
0.545455,2.32,5.11282,2.08565
0.565657,2.32,5.33664,2.19706
0.585859,2.32,5.56006,2.30608
0.606061,2.32,5.7842,2.41302
0.626263,2.32,6.28874,4.43447
0.646465,2.32,7.73609,5.99957
0.666667,2.32,9.30011,7.51736
0.686869,2.32,10.9877,9.05167
0.707071,2.32,12.7454,10.5913
0.727273,2.32,14.5021,12.1013
0.747475,2.32,16.2144,13.5624
0.767677,2.32,17.8667,14.9702
0.787879,2.32,19.4712,16.3358
0.808081,2.32,21.0676,17.6857
0.828283,2.32,22.7939,20.763
0.848485,2.32,22.2292,20.5753
0.868687,2.32,21.0479,19.7816
0.888889,2.32,19.2263,18.3649
0.909091,2.32,16.7251,16.1145
0.929293,2.32,13.7891,13.3159
0.949495,2.32,11.0336,10.605
0.969697,2.32,8.65049,8.29185
0.989899,2.32,1.73318,1.61576
1.0101,2.32,2.47306,2.19123
1.0303,2.32,6.49668,5.71793
1.05051,2.32,12.9076,12.6859
1.07071,2.32,15.8664,15.2441
1.09091,2.32,18.4006,17.1672
1.11111,2.32,20.1913,18.5498
1.13131,2.32,21.5652,19.543
1.15152,2.32,22.5473,19.9973
1.17172,2.32,22.9845,19.9194
1.19192,2.32,24.7892,22.6979
1.21212,2.32,22.9122,21.2649
1.23232,2.32,18.9199,17.6848
1.25253,2.32,13.9786,13.4526
1.27273,2.32,9.5954,8.60566
1.29293,2.32,6.61259,5.19603
1.31313,2.32,6.61543,4.12022
1.33333,2.32,6.03535,3.70178
1.35354,2.32,5.4642,3.27978
1.37374,2.32,4.91144,2.85351
1.39394,2.32,4.82246,1.85672
1.41414,2.32,4.51562,1.73366
1.43434,2.32,4.21288,1.60837
1.45455,2.32,3.91352,1.48048
1.47475,2.32,3.61843,1.34979
1.49495,2.32,3.33012,1.21624
1.51515,2.32,3.05272,1.07993
1.53535,2.32,2.79201,0.941076
1.55556,2.32,2.55537,0.800075
1.57576,2.32,2.35181,0.657452
1.59596,2.32,2.19195,0.513882
1.61616,2.32,2.10822,0.523489
1.63636,2.32,1.52818,0.329017
1.65657,2.32,1.46742,0.32941
1.67677,2.32,1.33138,0.284241
1.69697,2.32,1.23209,0.271979
1.71717,2.32,1.14471,0.267222
1.73737,2.32,1.0716,0.268949
1.75758,2.32,1.01461,0.276209
1.77778,2.32,0.975125,0.288122
1.79798,2.32,0.954057,0.303878
1.81818,2.32,0.951826,0.322737
1.83838,2.32,0.968378,0.344029
1.85859,2.32,1.00318,0.367154
1.87879,2.32,1.05521,0.391584
1.89899,2.32,1.12297,0.416859
1.91919,2.32,1.20449,0.442591
1.93939,2.32,1.29732,0.46846
1.9596,2.32,1.39851,0.494219
1.9798,2.32,1.50465,0.51969
2,2.32,1.61185,0.544765
0,2.34,1.11343,0.488705
0.020202,2.34,0.626345,0.463253
0.040404,2.34,0.334891,0.436707
0.0606061,2.34,0.201751,0.409258
0.0808081,2.34,0.193336,0.381132
0.10101,2.34,0.27979,0.352591
0.121212,2.34,0.434984,0.32393
0.141414,2.34,0.636516,0.295482
0.161616,2.34,0.865717,0.267611
0.181818,2.34,1.10764,0.24072
0.20202,2.34,1.35108,0.215245
0.222222,2.34,1.58855,0.191656
0.242424,2.34,1.81629,0.170461
0.262626,2.34,2.03428,0.152199
0.282828,2.34,2.41377,0.446822
0.30303,2.34,2.35577,0.469791
0.323232,2.34,2.51417,0.613489
0.343434,2.34,2.68999,0.753888
0.363636,2.34,2.87954,0.890901
0.383838,2.34,3.07954,1.02447
0.40404,2.34,3.28709,1.15456
0.424242,2.34,3.49968,1.28117
0.444444,2.34,3.71521,1.40433
0.464646,2.34,3.93194,1.52407
0.484848,2.34,4.14854,1.6405
0.505051,2.34,4.36408,1.7537
0.525253,2.34,4.578,1.86381
0.545455,2.34,4.79015,1.97101
0.565657,2.34,5.00075,2.07547
0.585859,2.34,5.21044,2.17741
0.606061,2.34,5.42022,2.27708
0.626263,2.34,6.79706,4.20929
0.646465,2.34,7.64222,5.24598
0.666667,2.34,8.35048,5.87186
0.686869,2.34,8.98071,7.39895
0.707071,2.34,10.4656,8.74213
0.727273,2.34,12.0205,10.1011
0.747475,2.34,13.5785,11.4413
0.767677,2.34,15.1004,12.7437
0.787879,2.34,16.5746,14.0045
0.808081,2.34,18.0174,15.2351
0.828283,2.34,19.4623,17.4391
0.848485,2.34,18.8561,17.183
0.868687,2.34,17.7395,16.5238
0.888889,2.34,15.9496,15.1685
0.909091,2.34,13.5974,13.1014
0.929293,2.34,11.1259,10.7334
0.949495,2.34,8.57878,8.26612
0.969697,2.34,6.17257,5.97635
0.989899,2.34,4.56992,4.50892
1.0101,2.34,1.57433,1.39113
1.0303,2.34,5.6243,4.60693
1.05051,2.34,9.75689,9.44461
1.07071,2.34,12.6623,11.7982
1.09091,2.34,14.4425,13.2219
1.11111,2.34,15.813,14.2728
1.13131,2.34,17.0949,15.1242
1.15152,2.34,17.9773,15.4412
1.17172,2.34,18.9582,17.2247
1.19192,2.34,19.7125,18.1946
1.21212,2.34,18.0448,16.9047
1.23232,2.34,13.9197,13.2403
1.25253,2.34,9.69554,9.46997
1.27273,2.34,6.06012,5.81454
1.29293,2.34,5.93859,4.56637
1.31313,2.34,6.11972,3.90882
1.33333,2.34,5.56825,3.5005
1.35354,2.34,5.02747,3.0884
1.37374,2.34,4.50958,2.67314
1.39394,2.34,4.03468,2.2615
1.41414,2.34,4.36217,1.68268
1.43434,2.34,4.07065,1.55831
1.45455,2.34,3.7839,1.43157
1.47475,2.34,3.50292,1.30226
1.49495,2.34,3.23031,1.1703
1.51515,2.34,2.97028,1.03574
1.53535,2.34,2.72869,0.898808
1.55556,2.34,2.51299,0.759869
1.57576,2.34,2.40215,0.708369
1.59596,2.34,2.21353,0.619276
1.61616,2.34,2.03895,0.528311
1.63636,2.34,1.47754,0.370853
1.65657,2.34,1.41456,0.36989
1.67677,2.34,1.33717,0.369562
1.69697,2.34,1.2522,0.369881
1.71717,2.34,1.11082,0.326985
1.73737,2.34,1.02482,0.318121
1.75758,2.34,0.957166,0.316254
1.77778,2.34,0.909106,0.320371
1.79798,2.34,0.881413,0.32953
1.81818,2.34,0.874376,0.342859
1.83838,2.34,0.887803,0.359558
1.85859,2.34,0.921025,0.378893
1.87879,2.34,0.97289,0.400206
1.89899,2.34,1.04177,0.422903
1.91919,2.34,1.12555,0.446466
1.93939,2.34,1.22164,0.470444
1.9596,2.34,1.32697,0.494457
1.9798,2.34,1.43799,0.518194
2,2.34,1.55067,0.541417
0,2.36,1.135,0.451674
0.020202,2.36,0.661485,0.429687
0.040404,2.36,0.375166,0.406764
0.0606061,2.36,0.240243,0.383085
0.0808081,2.36,0.224647,0.358862
0.10101,2.36,0.300035,0.334346
0.121212,2.36,0.441794,0.30982
0.141414,2.36,0.629041,0.285603
0.161616,2.36,0.844621,0.262048
0.181818,2.36,1.07511,0.239546
0.20202,2.36,1.3108,0.218519
0.222222,2.36,1.54574,0.199428
0.242424,2.36,1.77768,0.182764
0.262626,2.36,2.19555,0.421223
0.282828,2.36,2.30895,0.458061
0.30303,2.36,2.37029,0.486262
0.323232,2.36,2.38544,0.572867
0.343434,2.36,2.55317,0.713829
0.363636,2.36,2.73558,0.851434
0.383838,2.36,2.92928,0.985624
0.40404,2.36,3.13127,1.11637
0.424242,2.36,3.33893,1.24368
0.444444,2.36,3.55002,1.36757
0.464646,2.36,3.76272,1.48809
0.484848,2.36,3.97558,1.60534
0.505051,2.36,4.18756,1.71942
0.525253,2.36,4.39798,1.83046
0.545455,2.36,4.60659,1.93864
0.565657,2.36,4.81349,2.04414
0.585859,2.36,5.01922,2.14719
0.606061,2.36,5.10408,3.13927
0.626263,2.36,5.25362,3.2547
0.646465,2.36,6.65593,4.26649
0.666667,2.36,7.26096,4.84777
0.686869,2.36,7.77665,5.48997
0.707071,2.36,8.35869,5.99902
0.727273,2.36,8.90011,6.46487
0.747475,2.36,9.3928,6.88708
0.767677,2.36,9.83068,7.26547
0.787879,2.36,13.844,11.8516
0.808081,2.36,15.1512,12.969
0.828283,2.36,16.4428,14.0675
0.848485,2.36,16.064,14.3484
0.868687,2.36,14.9346,13.7982
0.888889,2.36,13.2078,12.5075
0.909091,2.36,11.2847,10.8086
0.929293,2.36,9.13878,8.83172
0.949495,2.36,6.68583,6.55487
0.969697,2.36,4.2876,4.32399
0.989899,2.36,2.75202,2.85297
1.0101,2.36,1.9248,1.72147
1.0303,2.36,5.03201,3.87891
1.05051,2.36,7.26648,6.98217
1.07071,2.36,9.12493,8.51256
1.09091,2.36,10.6767,9.69663
1.11111,2.36,11.8926,10.5218
1.13131,2.36,13.0996,11.2029
1.15152,2.36,13.9979,11.4671
1.17172,2.36,14.2252,13.0239
1.19192,2.36,14.8975,13.9643
1.21212,2.36,13.199,12.5878
1.23232,2.36,9.16732,8.93944
1.25253,2.36,5.73872,5.53075
1.27273,2.36,4.02103,2.68597
1.29293,2.36,6.02019,3.93121
1.31313,2.36,5.5797,3.64193
1.33333,2.36,5.11084,3.29366
1.35354,2.36,4.60341,2.89144
1.37374,2.36,4.12492,2.48775
1.39394,2.36,3.69819,2.09072
1.41414,2.36,4.21394,1.62982
1.43434,2.36,3.93436,1.50655
1.45455,2.36,3.66102,1.38119
1.47475,2.36,3.395,1.25349
1.49495,2.36,3.13896,1.12336
1.51515,2.36,2.89724,0.990848
1.53535,2.36,2.72008,0.875757
1.55556,2.36,2.51883,0.792825
1.57576,2.36,2.32438,0.707893
1.59596,2.36,2.13994,0.621056
1.61616,2.36,1.96931,0.532433
1.63636,2.36,1.42651,0.409879
1.65657,2.36,1.36071,0.407474
1.67677,2.36,1.28051,0.405676
1.69697,2.36,1.1927,0.404501
1.71717,2.36,1.10328,0.403963
1.73737,2.36,1.01743,0.404078
1.75758,2.36,0.901625,0.36527
1.77778,2.36,0.844871,0.360068
1.79798,2.36,0.810491,0.361228
1.81818,2.36,0.798641,0.367744
1.83838,2.36,0.808995,0.378685
1.85859,2.36,0.840748,0.393187
1.87879,2.36,0.892613,0.410457
1.89899,2.36,0.962826,0.429773
1.91919,2.36,1.04914,0.450481
1.93939,2.36,1.14883,0.472001
1.9596,2.36,1.25869,0.49382
1.9798,2.36,1.37504,0.515497
2,2.36,1.49371,0.536659
0,2.38,1.15446,0.413516
0.020202,2.38,0.695827,0.394731
0.040404,2.38,0.415511,0.375285
0.0606061,2.38,0.279228,0.355345
0.0808081,2.38,0.256423,0.335114
0.10101,2.38,0.320272,0.314826
0.121212,2.38,0.447676,0.294755
0.141414,2.38,0.619269,0.275207
0.161616,2.38,0.819411,0.256523
0.181818,2.38,1.03619,0.239081
0.20202,2.38,1.26143,0.223291
0.222222,2.38,1.49068,0.2096
0.242424,2.38,1.90427,0.380945
0.262626,2.38,2.06435,0.426465
0.282828,2.38,2.19416,0.46672
0.30303,2.38,2.27916,0.499377
0.323232,2.38,2.25962,0.531779
0.343434,2.38,2.41865,0.673233
0.363636,2.38,2.59341,0.811364
0.383838,2.38,2.78039,0.946119
0.40404,2.38,2.97646,1.07747
0.424242,2.38,3.1789,1.20543
0.444444,2.38,3.38537,1.33001
0.464646,2.38,3.59392,1.45129
0.484848,2.38,3.80301,1.56934
0.505051,2.38,4.01146,1.68428
0.525253,2.38,4.21852,1.79624
0.545455,2.38,4.42379,1.9054
0.565657,2.38,4.62728,2.01195
0.585859,2.38,4.82941,2.11612
0.606061,2.38,4.78752,2.99984
0.626263,2.38,4.93296,3.10904
0.646465,2.38,5.06119,3.21277
0.666667,2.38,6.47867,4.28717
0.686869,2.38,7.02493,4.81403
0.707071,2.38,7.52741,5.28404
0.727273,2.38,7.69984,5.55296
0.747475,2.38,8.14957,5.9465
0.767677,2.38,8.55195,6.2974
0.787879,2.38,8.90115,6.60545
0.808081,2.38,9.19336,6.8707
0.828283,2.38,9.42683,7.09347
0.848485,2.38,9.60182,7.27435
0.868687,2.38,13.0943,11.9373
0.888889,2.38,11.6983,10.9148
0.909091,2.38,10.1399,9.68377
0.929293,2.38,8.00589,7.89165
0.949495,2.38,5.35067,5.57368
0.969697,2.38,2.69682,3.15281
0.989899,2.38,1.03486,1.43967
1.0101,2.38,1.82325,1.63264
1.0303,2.38,3.11606,2.44375
1.05051,2.38,4.18462,4.34954
1.07071,2.38,5.88666,5.68106
1.09091,2.38,7.32873,6.68075
1.11111,2.38,8.45866,7.3189
1.13131,2.38,9.66536,7.85612
1.15152,2.38,9.32737,8.42284
1.17172,2.38,9.78917,9.12231
1.19192,2.38,10.1955,9.79777
1.21212,2.38,8.51213,8.35308
1.23232,2.38,5.27907,5.15137
1.25253,2.38,3.79436,2.77023
1.27273,2.38,6.27728,4.19749
1.29293,2.38,5.4737,3.58127
1.31313,2.38,5.0837,3.31599
1.33333,2.38,4.5872,2.95107
1.35354,2.38,4.11043,2.57927
1.37374,2.38,3.7649,2.29996
1.39394,2.38,3.39318,1.91881
1.41414,2.38,3.11698,1.56354
1.43434,2.38,3.80534,1.45343
1.45455,2.38,3.54626,1.32966
1.47475,2.38,3.29609,1.20383
1.49495,2.38,3.03645,1.0258
1.51515,2.38,2.83366,0.949051
1.53535,2.38,2.63294,0.870224
1.55556,2.38,2.43624,0.789376
1.57576,2.38,2.24614,0.706592
1.59596,2.38,2.06584,0.621978
1.61616,2.38,1.8992,0.535658
1.63636,2.38,1.37472,0.445917
1.65657,2.38,1.30565,0.441993
1.67677,2.38,1.22242,0.438654
1.69697,2.38,1.13179,0.435916
1.71717,2.38,1.03973,0.433798
1.73737,2.38,0.951395,0.432317
1.75758,2.38,0.871139,0.431493
1.77778,2.38,0.782486,0.406621
1.79798,2.38,0.741378,0.39842
1.81818,2.38,0.724729,0.396883
1.83838,2.38,0.73208,0.400945
1.85859,2.38,0.76249,0.409611
1.87879,2.38,0.814539,0.421956
1.89899,2.38,0.886326,0.437126
1.91919,2.38,0.97547,0.454336
1.93939,2.38,1.07911,0.472874
1.9596,2.38,1.19391,0.492094
1.9798,2.38,1.31605,0.511425
2,2.38,1.44122,0.530362
0,2.4,1.1718,0.374779
0.020202,2.4,0.72903,0.358854
0.040404,2.4,0.455246,0.342661
0.0606061,2.4,0.317683,0.326354
0.0808081,2.4,0.287305,0.310123
0.10101,2.4,0.3388,0.294191
0.121212,2.4,0.450588,0.278818
0.141414,2.4,0.604818,0.264299
0.161616,2.4,0.787366,0.250962
0.181818,2.4,0.98784,0.239173
0.20202,2.4,1.19957,0.22933
0.222222,2.4,1.57918,0.331184
0.242424,2.4,1.75843,0.381201
0.262626,2.4,1.92616,0.428972
0.282828,2.4,2.06973,0.472403
0.30303,2.4,2.1754,0.509262
0.323232,2.4,2.22833,0.537176
0.343434,2.4,2.28661,0.632033
0.363636,2.4,2.45311,0.770613
0.383838,2.4,2.63282,0.905861
0.40404,2.4,2.82253,1.03776
0.424242,2.4,3.01938,1.16631
0.444444,2.4,3.22093,1.29154
0.464646,2.4,3.42513,1.41352
0.484848,2.4,3.63031,1.53234
0.505051,2.4,3.8352,1.64811
0.525253,2.4,4.0389,1.76097
0.545455,2.4,4.24094,1.8711
0.565657,2.4,4.44121,1.9787
0.585859,2.4,4.64001,2.08399
0.606061,2.4,4.47932,2.8619
0.626263,2.4,4.62042,2.96596
0.646465,2.4,4.74518,3.06302
0.666667,2.4,5.74343,3.74389
0.686869,2.4,6.26526,4.27132
0.707071,2.4,6.75268,4.74395
0.727273,2.4,7.19359,5.15964
0.747475,2.4,7.57834,5.51673
